post_id,user_id,platform,content_type,post_datetime,likes,comments_count,shares,views,hashtag_count,has_paid_promotion,post_duration_sec,caption_length,location_tagged,engagement_rate,hour,day
POST015986,USR03277,Instagram,Text,2022-03-06 16:00:00,10.0,1.0,0.0,255.0,14.0,False,,430,False,0.043137254901960784,16,Sunday
POST015987,USR01705,Facebook,Photo,2022-11-18 04:00:00,15.0,1.0,1.0,253.0,25.0,False,,130,False,0.06719367588932806,4,Friday
POST015988,USR01423,Snapchat,Text,2023-04-29 06:00:00,2.0,0.0,0.0,86.0,3.0,False,,1905,False,0.023255813953488372,6,Saturday
POST015989,USR02643,YouTube,Video,2022-10-30 02:00:00,36.0,5.0,3.0,1314.0,21.0,False,2954.0,80,False,0.0334855403348554,2,Sunday
POST015990,USR04170,YouTube,Video,2022-03-31 09:00:00,136.0,6.0,2.0,2508.0,16.0,False,3172.0,1884,False,0.05741626794258373,9,Thursday
POST015991,USR00796,Twitter/X,Live,2023-02-16 02:00:00,8.0,1.0,0.0,232.0,6.0,False,2002.0,1404,True,0.03879310344827586,2,Thursday
POST015992,USR00485,LinkedIn,Blog,2022-07-21 07:00:00,5.0,0.0,0.0,219.0,8.0,False,,469,False,0.0228310502283105,7,Thursday
POST015993,USR03225,TikTok,Meme,2022-03-27 10:00:00,259.0,37.0,5.0,12297.0,4.0,False,,1932,True,0.024477514841018136,10,Sunday
POST015994,USR03407,Twitter/X,Live,2023-10-19 11:00:00,9.0,1.0,0.0,275.0,12.0,False,178.0,1738,False,0.03636363636363636,11,Thursday
POST015995,USR04771,Pinterest,Video,2023-01-07 06:00:00,11.0,1.0,0.0,178.0,17.0,False,427.0,197,False,0.06741573033707865,6,Saturday
POST015996,USR03920,Twitter/X,Video,2022-02-25 02:00:00,0.0,0.0,0.0,19.0,25.0,False,1432.0,1042,False,0.0,2,Friday
POST015997,USR01061,TikTok,Photo,2022-11-25 07:00:00,343.0,7.0,9.0,2497.0,21.0,False,,1451,False,0.14377252703243892,7,Friday
POST015998,USR04763,Snapchat,Live,2022-02-09 06:00:00,759.0,94.0,39.0,14481.0,7.0,False,3085.0,298,,0.06159795594226918,6,Wednesday
POST015999,USR02821,Facebook,Reel/Short,2022-03-02 09:00:00,28.0,2.0,0.0,596.0,0.0,False,390.0,1570,False,0.050335570469798654,9,Wednesday
POST016000,USR04027,Instagram,Text,2022-10-31 00:00:00,48.0,7.0,1.0,366.0,28.0,False,,1260,False,0.15300546448087432,0,Monday
POST016001,USR02754,TikTok,Live,2023-04-06 14:00:00,142.0,15.0,6.0,5714.0,21.0,False,1734.0,2021,False,0.028526426321316065,14,Thursday
POST016002,USR01896,Pinterest,Story,2023-06-30 02:00:00,204.0,12.0,8.0,6281.0,29.0,False,,1750,False,0.03566311096959083,2,Friday
POST016003,USR04977,YouTube,Photo,2023-11-19 22:00:00,46.0,2.0,4.0,1154.0,11.0,False,,1617,False,0.045060658578856154,22,Sunday
POST016004,USR00757,Twitter/X,Blog,2022-04-13 01:00:00,17.0,2.0,1.0,149.0,11.0,False,,656,False,0.1342281879194631,1,Wednesday
POST016005,USR01663,TikTok,Story,2023-09-24 23:00:00,40.0,1.0,1.0,1734.0,17.0,False,,1607,True,0.02422145328719723,23,Sunday
POST016006,USR03068,Snapchat,Meme,2023-02-22 11:00:00,25.0,2.0,2.0,1252.0,20.0,False,,494,False,0.0231629392971246,11,Wednesday
POST016007,USR03579,LinkedIn,Story,2023-09-21 17:00:00,88.0,5.0,1.0,1978.0,20.0,False,,640,False,0.047522750252780584,17,Thursday
POST016008,USR02934,TikTok,Live,2022-11-07 21:00:00,6.0,1.0,0.0,250.0,1.0,False,2354.0,2047,False,0.028,21,Monday
POST016009,USR01504,Instagram,Meme,2022-11-17 10:00:00,563.0,84.0,22.0,16511.0,30.0,True,,63,True,0.0405184422506208,10,Thursday
POST016010,USR00828,Twitter/X,Video,2023-04-13 13:00:00,2813.0,246.0,164.0,63630.0,1.0,False,1345.0,400,False,0.05065220807795065,13,Thursday
POST016011,USR03520,Instagram,Story,2023-12-26 13:00:00,13.0,0.0,1.0,323.0,23.0,False,,189,False,0.043343653250773995,13,Tuesday
POST016012,USR01568,YouTube,Blog,2022-09-01 23:00:00,11.0,2.0,1.0,430.0,11.0,False,,718,False,0.03255813953488372,23,Thursday
POST016013,USR02448,Instagram,Photo,2022-11-09 10:00:00,10.0,1.0,0.0,335.0,7.0,False,,1456,False,0.03283582089552239,10,Wednesday
POST016014,USR03949,Instagram,Reel/Short,2022-11-07 03:00:00,21.0,2.0,1.0,934.0,26.0,False,1874.0,1115,False,0.02569593147751606,3,Monday
POST016015,USR01239,LinkedIn,Live,2023-07-26 23:00:00,1783.0,120.0,134.0,64153.0,10.0,False,1379.0,1004,False,0.03175221735538478,23,Wednesday
POST016016,USR02170,Instagram,Meme,2022-07-08 19:00:00,17.0,1.0,0.0,304.0,4.0,True,,859,False,0.05921052631578947,19,Friday
POST016017,USR03909,YouTube,Blog,2023-08-29 03:00:00,71.0,2.0,3.0,1732.0,23.0,False,,1461,False,0.04387990762124711,3,Tuesday
POST016018,USR02375,TikTok,Blog,2022-05-25 13:00:00,21.0,3.0,0.0,928.0,15.0,False,,1482,False,0.02586206896551724,13,Wednesday
POST016019,USR00674,TikTok,Video,2023-09-21 19:00:00,1.0,0.0,0.0,14.0,1.0,False,2712.0,1571,False,0.07142857142857142,19,Thursday
POST016020,USR02290,LinkedIn,Meme,2022-10-01 10:00:00,18.0,1.0,0.0,724.0,28.0,False,,197,True,0.026243093922651933,10,Saturday
POST016021,USR00970,Twitter/X,Video,2022-06-06 01:00:00,50.0,2.0,1.0,2152.0,9.0,False,2013.0,60,False,0.02462825278810409,1,Monday
POST016022,USR00632,YouTube,Story,2023-03-03 09:00:00,1144.0,14.0,71.0,45962.0,7.0,False,,2194,True,0.02673948044036378,9,Friday
POST016023,USR01622,Pinterest,Meme,2023-12-02 02:00:00,2.0,0.0,0.0,19.0,28.0,False,,892,False,0.10526315789473684,2,Saturday
POST016024,USR04373,Facebook,Reel/Short,2023-09-25 23:00:00,361.0,13.0,24.0,9929.0,9.0,False,1981.0,1740,False,0.04008460066471951,23,Monday
POST016025,USR02963,Facebook,Meme,2022-04-16 00:00:00,86.0,5.0,2.0,4058.0,19.0,False,,1090,False,0.02291769344504682,0,Saturday
POST016026,USR04010,Instagram,Text,2023-03-06 03:00:00,45.0,2.0,2.0,509.0,26.0,True,,564,,0.0962671905697446,3,Monday
POST016027,USR03885,YouTube,Live,2023-12-13 23:00:00,7.0,1.0,0.0,322.0,7.0,False,2542.0,2129,False,0.024844720496894408,23,Wednesday
POST016028,USR01369,Snapchat,Meme,2023-01-27 20:00:00,633.0,80.0,19.0,21557.0,1.0,False,,1017,False,0.033956487451871784,20,Friday
POST016029,USR04779,Instagram,Story,2023-01-25 22:00:00,106.0,2.0,3.0,3960.0,0.0,True,,278,True,0.02803030303030303,22,Wednesday
POST016030,USR03923,Snapchat,Meme,2023-09-23 02:00:00,50.0,1.0,1.0,881.0,15.0,False,,1903,True,0.05902383654937571,2,Saturday
POST016031,USR00374,Snapchat,Video,2022-01-18 01:00:00,44.0,4.0,2.0,858.0,25.0,False,2620.0,2129,False,0.05827505827505827,1,Tuesday
POST016032,USR01503,YouTube,Live,2023-12-21 23:00:00,348.0,15.0,26.0,2980.0,26.0,True,2639.0,141,False,0.13053691275167786,23,Thursday
POST016033,USR01218,Instagram,Video,2023-06-24 20:00:00,10.0,1.0,0.0,325.0,25.0,False,2358.0,2046,True,0.033846153846153845,20,Saturday
POST016034,USR01132,YouTube,Story,2022-05-16 05:00:00,940.0,96.0,73.0,13256.0,13.0,False,,189,False,0.08366022933011466,5,Monday
POST016035,USR01668,Twitter/X,Video,2023-11-12 08:00:00,4356.0,514.0,315.0,117570.0,12.0,False,1935.0,1244,True,0.044101386408097305,8,Sunday
POST016036,USR00756,LinkedIn,Video,2022-05-18 23:00:00,29.0,4.0,1.0,915.0,13.0,True,452.0,847,False,0.03715846994535519,23,Wednesday
POST016037,USR03183,Snapchat,Blog,2022-05-07 12:00:00,719.0,9.0,5.0,13847.0,6.0,False,,1677,False,0.05293565393225969,12,Saturday
POST016038,USR01920,Instagram,Story,2023-07-03 04:00:00,17.0,2.0,0.0,173.0,3.0,False,,1076,False,0.10982658959537572,4,Monday
POST016039,USR01330,Pinterest,Reel/Short,2023-03-04 16:00:00,6.0,1.0,0.0,269.0,4.0,,2039.0,1825,False,0.026022304832713755,16,Saturday
POST016040,USR00343,Instagram,Text,2022-05-09 04:00:00,17.0,0.0,1.0,545.0,8.0,False,,938,True,0.03302752293577982,4,Monday
POST016041,USR03375,Instagram,Story,2023-12-05 02:00:00,123.0,2.0,7.0,892.0,19.0,False,,1490,True,0.14798206278026907,2,Tuesday
POST016042,USR00017,Snapchat,Text,2023-10-11 15:00:00,33.0,1.0,1.0,209.0,9.0,False,,1940,True,0.1674641148325359,15,Wednesday
POST016043,USR03926,TikTok,Photo,2022-12-31 20:00:00,121.0,18.0,8.0,4386.0,19.0,True,,576,False,0.033515731874145006,20,Saturday
POST016044,USR02616,YouTube,Video,2023-02-16 05:00:00,91.0,8.0,2.0,3513.0,2.0,False,1366.0,1440,False,0.02875035582123541,5,Thursday
POST016045,USR01724,LinkedIn,Reel/Short,2023-10-28 12:00:00,23.0,2.0,1.0,960.0,26.0,False,2469.0,192,False,0.027083333333333334,12,Saturday
POST016046,USR03255,Snapchat,Blog,2023-09-26 18:00:00,5.0,1.0,0.0,62.0,13.0,True,,1124,False,0.0967741935483871,18,Tuesday
POST016047,USR04359,TikTok,Reel/Short,2023-01-26 04:00:00,50.0,6.0,4.0,1204.0,21.0,True,630.0,519,False,0.04983388704318937,4,Thursday
POST016048,USR04377,TikTok,Text,2022-02-01 16:00:00,3.0,0.0,0.0,64.0,10.0,False,,1143,False,0.046875,16,Tuesday
POST016049,USR00499,Twitter/X,Photo,2022-07-18 20:00:00,62.0,9.0,4.0,1514.0,5.0,False,,1859,True,0.04953764861294584,20,Monday
POST016050,USR01373,Facebook,Photo,2022-10-05 15:00:00,105.0,14.0,8.0,856.0,30.0,True,,1176,True,0.1483644859813084,15,Wednesday
POST016051,USR03375,Instagram,Video,2023-08-10 22:00:00,1.0,0.0,0.0,16.0,23.0,False,2363.0,1878,False,0.0625,22,Thursday
POST016052,USR04269,Instagram,Reel/Short,2022-03-30 23:00:00,680.0,14.0,50.0,13629.0,2.0,True,2473.0,1613,False,0.054589478318291876,23,Wednesday
POST016053,USR02461,YouTube,Live,2022-01-04 00:00:00,27.0,3.0,2.0,974.0,6.0,False,1587.0,2178,False,0.03285420944558522,0,Tuesday
POST016054,USR02531,Snapchat,Live,2022-12-20 18:00:00,149.0,3.0,10.0,2120.0,16.0,False,2898.0,2198,False,0.07641509433962264,18,Tuesday
POST016055,USR02183,Pinterest,Story,2022-08-24 04:00:00,15.0,1.0,1.0,446.0,23.0,False,,1896,False,0.03811659192825112,4,Wednesday
POST016056,USR00159,Pinterest,Live,2023-11-09 20:00:00,24.0,0.0,1.0,696.0,1.0,False,436.0,142,False,0.035919540229885055,20,Thursday
POST016057,USR00621,Facebook,Live,2023-10-11 20:00:00,1339.0,120.0,78.0,42523.0,8.0,True,1044.0,896,False,0.036145144980363565,20,Wednesday
POST016058,USR00242,YouTube,Video,2022-12-27 15:00:00,4.0,0.0,0.0,69.0,9.0,False,3204.0,439,False,0.057971014492753624,15,Tuesday
POST016059,USR03260,Pinterest,Video,2022-05-13 04:00:00,19.0,3.0,1.0,865.0,19.0,False,328.0,892,False,0.026589595375722544,4,Friday
POST016060,USR03256,Twitter/X,Text,2023-07-19 20:00:00,60.0,5.0,1.0,941.0,29.0,False,,1898,False,0.07013815090329437,20,Wednesday
POST016061,USR02654,Instagram,Reel/Short,2023-04-12 01:00:00,0.0,0.0,0.0,4.0,15.0,True,3476.0,1936,False,0.0,1,Wednesday
POST016062,USR02237,Snapchat,Video,2023-12-22 06:00:00,8.0,0.0,0.0,171.0,5.0,False,149.0,506,False,0.04678362573099415,6,Friday
POST016063,USR03660,LinkedIn,Text,2022-06-11 04:00:00,275.0,34.0,18.0,13455.0,7.0,False,,213,False,0.024303232998885173,4,Saturday
POST016064,USR04544,Twitter/X,Live,2022-02-01 01:00:00,4.0,1.0,0.0,127.0,26.0,False,1520.0,37,False,0.03937007874015748,1,Tuesday
POST016065,USR00266,Facebook,Meme,2023-10-23 21:00:00,74.0,8.0,1.0,1710.0,28.0,False,,1943,,0.048538011695906436,21,Monday
POST016066,USR01434,Pinterest,Text,2023-04-20 08:00:00,107.0,2.0,2.0,3466.0,14.0,False,,2138,False,0.03202538949798038,8,Thursday
POST016067,USR01093,Snapchat,Story,2023-07-27 10:00:00,149.0,18.0,9.0,1736.0,30.0,False,,312,True,0.10138248847926268,10,Thursday
POST016068,USR04695,Twitter/X,Story,2023-09-23 15:00:00,7.0,1.0,1.0,170.0,28.0,False,,231,False,0.052941176470588235,15,Saturday
POST016069,USR03401,Facebook,Blog,2022-05-12 08:00:00,75.0,3.0,6.0,3060.0,19.0,False,,1848,True,0.027450980392156862,8,Thursday
POST016070,USR02302,Instagram,Live,2022-07-15 17:00:00,5.0,0.0,0.0,69.0,10.0,False,2951.0,1474,False,0.07246376811594203,17,Friday
POST016071,USR02853,Facebook,Video,2023-04-20 03:00:00,30.0,4.0,1.0,1256.0,15.0,True,836.0,1241,False,0.02786624203821656,3,Thursday
POST016072,USR00926,Snapchat,Photo,2022-05-29 19:00:00,308.0,9.0,22.0,3610.0,8.0,False,,642,False,0.09390581717451524,19,Sunday
POST016073,USR03586,Instagram,Story,2022-12-25 02:00:00,10.0,0.0,1.0,382.0,3.0,False,,676,False,0.028795811518324606,2,Sunday
POST016074,USR02244,TikTok,Live,2022-10-30 10:00:00,157.0,7.0,2.0,1174.0,5.0,True,3432.0,1556,False,0.141396933560477,10,Sunday
POST016075,USR01886,Snapchat,Meme,2022-07-10 22:00:00,47.0,3.0,1.0,1075.0,17.0,False,,1327,False,0.04744186046511628,22,Sunday
POST016076,USR04746,TikTok,Live,2022-02-15 10:00:00,248.0,20.0,6.0,9424.0,28.0,False,2077.0,231,False,0.029074702886247878,10,Tuesday
POST016077,USR03615,LinkedIn,Text,2023-11-25 16:00:00,1.0,0.0,0.0,23.0,15.0,False,,850,False,0.043478260869565216,16,Saturday
POST016078,USR03590,Facebook,Meme,2023-10-20 00:00:00,574.0,77.0,37.0,10936.0,24.0,False,,709,True,0.06291148500365765,0,Friday
POST016079,USR03786,YouTube,Photo,2023-12-25 04:00:00,1.0,0.0,0.0,39.0,7.0,False,,1251,False,0.02564102564102564,4,Monday
POST016080,USR00898,YouTube,Reel/Short,2023-10-09 16:00:00,5.0,1.0,0.0,128.0,0.0,False,535.0,1504,True,0.046875,16,Monday
POST016081,USR03576,Twitter/X,Meme,2023-02-14 00:00:00,537.0,11.0,10.0,3690.0,17.0,True,,186,False,0.15121951219512195,0,Tuesday
POST016082,USR01417,Pinterest,Photo,2023-01-25 01:00:00,47.0,1.0,1.0,524.0,1.0,False,,737,False,0.09351145038167939,1,Wednesday
POST016083,USR04689,Instagram,Text,2022-10-22 17:00:00,22.0,2.0,2.0,664.0,20.0,True,,1977,True,0.0391566265060241,17,Saturday
POST016084,USR01872,Snapchat,Text,2022-01-30 05:00:00,359.0,17.0,21.0,9950.0,1.0,False,,615,False,0.03989949748743719,5,Sunday
POST016085,USR02384,Instagram,Live,2022-07-06 08:00:00,42.0,5.0,2.0,1029.0,18.0,False,2210.0,469,False,0.047619047619047616,8,Wednesday
POST016086,USR03643,Facebook,Reel/Short,2022-01-14 13:00:00,8.0,1.0,0.0,175.0,11.0,False,1261.0,240,False,0.05142857142857143,13,Friday
POST016087,USR04828,YouTube,Live,2023-01-03 09:00:00,661.0,50.0,42.0,4824.0,25.0,False,2714.0,140,False,0.15609452736318408,9,Tuesday
POST016088,USR04749,Facebook,Live,2023-05-04 08:00:00,92.0,9.0,3.0,762.0,2.0,False,1665.0,1001,True,0.13648293963254593,8,Thursday
POST016089,USR00262,LinkedIn,Reel/Short,2023-04-07 12:00:00,4.0,0.0,0.0,186.0,7.0,False,152.0,1431,False,0.021505376344086023,12,Friday
POST016090,USR01471,YouTube,Reel/Short,2023-12-11 19:00:00,12.0,1.0,0.0,274.0,10.0,False,3075.0,1343,False,0.04744525547445255,19,Monday
POST016091,USR01211,Pinterest,Video,2022-12-16 01:00:00,7.0,1.0,0.0,164.0,1.0,False,2724.0,817,False,0.04878048780487805,1,Friday
POST016092,USR04839,Twitter/X,Reel/Short,2023-08-17 00:00:00,5.0,0.0,0.0,39.0,19.0,False,2988.0,357,False,0.1282051282051282,0,Thursday
POST016093,USR03674,Twitter/X,Live,2022-09-21 02:00:00,42.0,4.0,0.0,437.0,20.0,False,2153.0,768,False,0.10526315789473684,2,Wednesday
POST016094,USR00942,Pinterest,Text,2023-10-12 16:00:00,47.0,1.0,3.0,732.0,13.0,False,,675,,0.06967213114754098,16,Thursday
POST016095,USR02294,LinkedIn,Meme,2023-08-22 16:00:00,127.0,15.0,6.0,4677.0,9.0,True,,176,True,0.0316442163780201,16,Tuesday
POST016096,USR04753,Snapchat,Live,2022-12-05 13:00:00,167.0,15.0,9.0,7795.0,4.0,False,665.0,956,False,0.02450288646568313,13,Monday
POST016097,USR04479,YouTube,Photo,2023-02-06 22:00:00,296.0,5.0,4.0,9128.0,9.0,,,1470,False,0.033413672217353196,22,Monday
POST016098,USR04006,Instagram,Meme,2022-09-23 06:00:00,419.0,31.0,17.0,13378.0,5.0,False,,1071,False,0.03490805800568097,6,Friday
POST016099,USR01758,Snapchat,Photo,2022-02-06 03:00:00,144.0,14.0,8.0,3814.0,11.0,False,,1460,True,0.043523859465128475,3,Sunday
POST016100,USR02625,TikTok,Meme,2023-02-03 10:00:00,111.0,2.0,5.0,1339.0,29.0,False,,205,True,0.08812546676624347,10,Friday
POST016101,USR03433,Facebook,Reel/Short,2023-10-05 11:00:00,378.0,56.0,3.0,7750.0,4.0,False,2722.0,1188,True,0.05638709677419355,11,Thursday
POST016102,USR00848,LinkedIn,Video,2023-03-18 04:00:00,125.0,14.0,5.0,5814.0,8.0,False,316.0,1161,False,0.02476780185758514,4,Saturday
POST016103,USR03289,Pinterest,Live,2022-08-14 16:00:00,8.0,0.0,0.0,186.0,26.0,False,3110.0,828,False,0.043010752688172046,16,Sunday
POST016104,USR04720,TikTok,Reel/Short,2023-07-27 15:00:00,3.0,0.0,0.0,58.0,0.0,False,3104.0,1960,True,0.05172413793103448,15,Thursday
POST016105,USR01006,TikTok,Text,2023-06-28 16:00:00,7.0,1.0,0.0,83.0,12.0,False,,1470,True,0.0963855421686747,16,Wednesday
POST016106,USR02810,Instagram,Blog,2023-06-07 14:00:00,103.0,4.0,3.0,2716.0,26.0,False,,1604,False,0.04050073637702504,14,Wednesday
POST016107,USR01111,TikTok,Live,2023-01-26 11:00:00,30.0,4.0,2.0,1335.0,6.0,False,609.0,1797,True,0.02696629213483146,11,Thursday
POST016108,USR00290,Pinterest,Story,2023-03-12 22:00:00,86.0,2.0,2.0,3657.0,21.0,False,,1441,False,0.02461033634126333,22,Sunday
POST016109,USR00912,TikTok,Live,2023-09-21 19:00:00,33.0,3.0,3.0,588.0,27.0,False,2781.0,680,True,0.0663265306122449,19,Thursday
POST016110,USR01381,Twitter/X,Live,2022-09-01 02:00:00,9.0,1.0,1.0,259.0,25.0,False,639.0,1284,False,0.04247104247104247,2,Thursday
POST016111,USR01648,Snapchat,Blog,2022-07-30 12:00:00,0.0,0.0,0.0,7.0,29.0,True,,2149,False,0.0,12,Saturday
POST016112,USR04037,Pinterest,Photo,2023-11-06 01:00:00,5.0,0.0,0.0,65.0,7.0,False,,1929,True,0.07692307692307693,1,Monday
POST016113,USR03825,Twitter/X,Text,2023-03-03 20:00:00,1798.0,106.0,67.0,85877.0,23.0,True,,1298,False,0.022951430534368922,20,Friday
POST016114,USR04010,Instagram,Photo,2022-05-12 04:00:00,375.0,31.0,12.0,11363.0,16.0,False,,1291,True,0.036786060019361085,4,Thursday
POST016115,USR01292,Snapchat,Story,2023-08-29 00:00:00,12.0,2.0,0.0,275.0,28.0,False,,2152,False,0.05090909090909091,0,Tuesday
POST016116,USR03013,Pinterest,Video,2022-04-01 03:00:00,19.0,1.0,1.0,228.0,23.0,True,882.0,1208,True,0.09210526315789473,3,Friday
POST016117,USR01623,Snapchat,Text,2022-07-18 17:00:00,20.0,2.0,0.0,996.0,6.0,False,,517,False,0.02208835341365462,17,Monday
POST016118,USR04680,Facebook,Text,2023-01-27 00:00:00,483.0,55.0,15.0,8629.0,7.0,False,,142,False,0.06408622088306873,0,Friday
POST016119,USR04075,YouTube,Live,2022-10-14 15:00:00,336.0,41.0,16.0,12544.0,20.0,False,2620.0,2108,True,0.031329719387755105,15,Friday
POST016120,USR01763,LinkedIn,Reel/Short,2023-08-27 08:00:00,375.0,49.0,17.0,18068.0,22.0,True,262.0,934,True,0.024407792782820455,8,Sunday
POST016121,USR03200,LinkedIn,Reel/Short,2023-11-13 14:00:00,7.0,1.0,0.0,111.0,26.0,False,1439.0,1380,False,0.07207207207207207,14,Monday
POST016122,USR02128,Facebook,Blog,2022-03-23 18:00:00,1942.0,158.0,122.0,29193.0,0.0,False,,542,False,0.07611413695063886,18,Wednesday
POST016123,USR04180,TikTok,Meme,2023-09-23 00:00:00,31.0,2.0,1.0,1327.0,22.0,False,,1284,True,0.02562170308967596,0,Saturday
POST016124,USR01438,Snapchat,Story,2022-08-08 16:00:00,292.0,15.0,21.0,11369.0,17.0,False,,2013,,0.02885038261940364,16,Monday
POST016125,USR03890,Snapchat,Live,2022-01-18 06:00:00,98.0,14.0,4.0,2727.0,2.0,False,638.0,1605,False,0.042537587092042535,6,Tuesday
POST016126,USR02551,Facebook,Photo,2022-12-04 03:00:00,2.0,0.0,0.0,78.0,17.0,False,,1419,True,0.02564102564102564,3,Sunday
POST016127,USR02571,TikTok,Live,2022-09-20 16:00:00,19.0,3.0,0.0,637.0,19.0,False,786.0,644,True,0.03453689167974882,16,Tuesday
POST016128,USR00357,Facebook,Story,2023-08-24 10:00:00,50.0,4.0,1.0,939.0,23.0,False,,1237,True,0.058572949946751864,10,Thursday
POST016129,USR00161,Snapchat,Video,2022-09-09 17:00:00,10.0,0.0,1.0,287.0,26.0,False,1737.0,1961,False,0.03832752613240418,17,Friday
POST016130,USR03067,Instagram,Meme,2022-06-22 22:00:00,3.0,0.0,0.0,72.0,28.0,False,,1745,False,0.041666666666666664,22,Wednesday
POST016131,USR01923,Facebook,Photo,2023-08-07 09:00:00,22.0,2.0,1.0,426.0,19.0,False,,609,False,0.05868544600938967,9,Monday
POST016132,USR01521,Pinterest,Text,2022-11-12 02:00:00,746.0,18.0,53.0,29693.0,20.0,False,,2191,False,0.027514902502273262,2,Saturday
POST016133,USR03316,Twitter/X,Blog,2023-08-27 22:00:00,165.0,2.0,8.0,4819.0,0.0,False,,459,True,0.03631458808881511,22,Sunday
POST016134,USR00564,YouTube,Text,2022-05-05 08:00:00,18.0,0.0,0.0,389.0,3.0,False,,872,False,0.04627249357326478,8,Thursday
POST016135,USR03261,Facebook,Story,2023-04-16 18:00:00,85.0,9.0,1.0,3634.0,25.0,False,,1793,False,0.026141992294991746,18,Sunday
POST016136,USR03992,Pinterest,Video,2022-02-18 11:00:00,4.0,0.0,0.0,106.0,12.0,True,791.0,444,False,0.03773584905660377,11,Friday
POST016137,USR00010,LinkedIn,Live,2022-08-27 09:00:00,52.0,1.0,2.0,571.0,29.0,False,2488.0,188,False,0.09632224168126094,9,Saturday
POST016138,USR00682,Snapchat,Meme,2023-03-28 04:00:00,1.0,0.0,0.0,45.0,0.0,False,,930,False,0.022222222222222223,4,Tuesday
POST016139,USR00527,Pinterest,Live,2023-07-29 07:00:00,5.0,0.0,0.0,181.0,28.0,False,72.0,1785,False,0.027624309392265192,7,Saturday
POST016140,USR00677,TikTok,Reel/Short,2023-08-26 11:00:00,267.0,27.0,9.0,13153.0,19.0,True,2582.0,240,False,0.023036569603892647,11,Saturday
POST016141,USR00193,Pinterest,Live,2022-04-06 23:00:00,16.0,2.0,1.0,602.0,26.0,False,3453.0,924,False,0.03156146179401993,23,Wednesday
POST016142,USR04923,YouTube,Meme,2023-02-23 15:00:00,21.0,0.0,1.0,606.0,5.0,False,,619,True,0.036303630363036306,15,Thursday
POST016143,USR03128,Snapchat,Photo,2022-08-09 20:00:00,44.0,1.0,2.0,1981.0,21.0,False,,1689,,0.023725391216557295,20,Tuesday
POST016144,USR00488,TikTok,Meme,2022-02-27 18:00:00,1162.0,133.0,74.0,23681.0,10.0,False,,256,True,0.05781005869684557,18,Sunday
POST016145,USR00286,Snapchat,Story,2022-12-06 23:00:00,0.0,0.0,0.0,1.0,7.0,False,,620,False,0.0,23,Tuesday
POST016146,USR01268,Twitter/X,Video,2022-08-15 04:00:00,8.0,1.0,1.0,62.0,11.0,False,907.0,1025,False,0.16129032258064516,4,Monday
POST016147,USR00835,Twitter/X,Text,2023-11-05 23:00:00,6097.0,744.0,265.0,77280.0,9.0,False,,1068,False,0.09195134575569358,23,Sunday
POST016148,USR01300,TikTok,Photo,2023-02-08 15:00:00,531.0,10.0,23.0,16324.0,27.0,True,,2125,False,0.034550355305072285,15,Wednesday
POST016149,USR01123,Twitter/X,Photo,2022-01-09 17:00:00,147.0,16.0,5.0,5139.0,13.0,False,,1997,False,0.03269118505545826,17,Sunday
POST016150,USR03582,Pinterest,Meme,2022-09-19 16:00:00,87.0,2.0,4.0,2370.0,15.0,False,,951,False,0.039240506329113925,16,Monday
POST016151,USR03212,Instagram,Reel/Short,2023-06-14 12:00:00,31.0,3.0,2.0,1137.0,9.0,False,2479.0,419,False,0.0316622691292876,12,Wednesday
POST016152,USR02157,YouTube,Story,2023-10-04 16:00:00,3.0,0.0,0.0,163.0,5.0,False,,1654,False,0.018404907975460124,16,Wednesday
POST016153,USR02291,Pinterest,Meme,2023-02-28 10:00:00,22.0,1.0,1.0,749.0,16.0,False,,266,True,0.03204272363150868,10,Tuesday
POST016154,USR01065,Pinterest,Video,2023-01-25 22:00:00,40.0,5.0,2.0,1615.0,11.0,False,3234.0,609,False,0.02910216718266254,22,Wednesday
POST016155,USR03792,Instagram,Photo,2023-11-08 04:00:00,509.0,58.0,15.0,7307.0,30.0,False,,1483,False,0.07964965101957028,4,Wednesday
POST016156,USR02099,LinkedIn,Blog,2023-08-31 05:00:00,104.0,6.0,6.0,2870.0,7.0,False,,898,False,0.04041811846689895,5,Thursday
POST016157,USR01377,Twitter/X,Video,2023-01-12 21:00:00,59.0,1.0,1.0,2663.0,5.0,False,289.0,1903,False,0.02290649643259482,21,Thursday
POST016158,USR02128,Facebook,Video,2023-11-10 17:00:00,14.0,0.0,1.0,599.0,18.0,True,2533.0,1926,True,0.025041736227045076,17,Friday
POST016159,USR00347,Twitter/X,Story,2023-11-11 05:00:00,20.0,1.0,1.0,238.0,6.0,False,,1421,False,0.09243697478991597,5,Saturday
POST016160,USR01759,TikTok,Video,2022-06-12 16:00:00,2.0,0.0,0.0,71.0,9.0,False,1611.0,1427,True,0.028169014084507043,16,Sunday
POST016161,USR01339,LinkedIn,Video,2022-06-18 22:00:00,81.0,9.0,6.0,2506.0,27.0,,3372.0,1676,True,0.03830806065442937,22,Saturday
POST016162,USR04696,Twitter/X,Reel/Short,2023-07-04 00:00:00,4.0,0.0,0.0,126.0,13.0,False,3421.0,525,False,0.031746031746031744,0,Tuesday
POST016163,USR04992,Twitter/X,Reel/Short,2022-04-24 16:00:00,26.0,4.0,1.0,840.0,16.0,False,442.0,704,True,0.036904761904761905,16,Sunday
