comment_id,post_id,user_id,comment_datetime,sentiment_score,is_toxic,is_reply,likes_on_comment,contains_emoji,comment_length_chars,language
CMT0019793,POST016536,USR01595,2023-12-08 01:00:00,0.238,False,False,11,False,207,Japanese
CMT0019794,POST013426,USR02970,2023-04-27 09:00:00,0.01,False,False,10,False,462,Portuguese
CMT0019795,POST004343,USR04214,2023-01-30 23:00:00,0.085,False,False,3,True,371,Spanish
CMT0019796,POST004170,USR02895,2022-05-09 19:00:00,0.263,False,False,11,True,510,Portuguese
CMT0019797,POST000635,USR03050,2022-06-25 12:00:00,0.416,False,False,9,False,347,Hindi
CMT0019798,POST013345,USR02830,2022-09-26 00:00:00,0.175,False,False,3,True,533,Spanish
CMT0019799,POST017577,USR04270,2023-12-08 12:00:00,-0.614,True,False,4,False,838,Japanese
CMT0019800,POST013756,USR03971,2022-04-21 09:00:00,0.223,False,False,8,False,805,Hindi
CMT0019801,POST015749,USR00462,2022-05-13 08:00:00,1.0,False,False,10,False,931,French
CMT0019802,POST008016,USR03907,2022-06-02 03:00:00,-0.095,False,False,7,True,8,English
CMT0019803,POST013439,USR01397,2022-09-24 12:00:00,0.872,False,False,177,True,622,German
CMT0019804,POST009001,USR04102,2023-02-27 11:00:00,-0.083,False,False,27,True,582,Hindi
CMT0019805,POST007821,USR04319,2022-04-11 17:00:00,-0.045,False,False,6,False,350,Spanish
CMT0019806,POST020540,USR04508,2023-07-16 04:00:00,0.512,True,True,7,False,777,English
CMT0019807,POST017506,USR03259,2022-05-23 23:00:00,-0.491,True,False,6,False,596,English
CMT0019808,POST019544,USR02359,2022-06-21 05:00:00,0.395,False,False,33,True,367,English
CMT0019809,POST008711,USR01253,2023-03-11 02:00:00,0.169,False,False,5,False,21,Spanish
CMT0019810,POST002091,USR00390,2022-12-31 20:00:00,-1.0,True,False,25,False,197,Arabic
CMT0019811,POST025195,USR03188,2023-04-11 13:00:00,-0.785,False,True,0,False,987,English
CMT0019812,POST012202,USR02087,2023-08-26 12:00:00,-0.008,False,True,3,True,122,French
CMT0019813,POST005349,USR02158,2022-01-28 09:00:00,0.757,False,False,13,True,108,Arabic
CMT0019814,POST008155,USR02681,2024-01-01 18:00:00,-0.366,False,False,3,True,79,Portuguese
CMT0019815,POST011725,USR03650,2023-10-03 11:00:00,0.186,False,True,2,False,980,Hindi
CMT0019816,POST019287,USR02377,2022-05-10 04:00:00,0.157,False,False,18,True,490,Portuguese
CMT0019817,POST017063,USR03525,2022-12-18 08:00:00,1.0,False,False,30,True,500,English
CMT0019818,POST025099,USR01619,2022-04-18 14:00:00,0.119,False,False,601,True,160,Portuguese
CMT0019819,POST005998,USR00247,2023-10-07 00:00:00,0.734,False,False,139,False,465,English
CMT0019820,POST021137,USR04672,2023-08-26 21:00:00,-0.414,False,False,12,False,783,English
CMT0019821,POST002023,USR00791,2022-10-30 00:00:00,0.181,True,True,4,True,529,Hindi
CMT0019822,POST028628,USR01496,2023-07-28 08:00:00,0.413,False,False,36,True,286,German
CMT0019823,POST004428,USR04394,2022-07-23 23:00:00,0.733,False,True,9,True,450,Spanish
CMT0019824,POST027840,USR04891,2022-05-28 07:00:00,0.804,False,False,42,True,446,English
CMT0019825,POST018734,USR00876,2023-12-19 15:00:00,-0.534,False,True,16,True,27,Arabic
CMT0019826,POST020737,USR00780,2022-11-21 05:00:00,0.559,True,True,14,True,193,English
CMT0019827,POST001371,USR04603,2023-11-27 20:00:00,0.842,False,False,21,True,933,Portuguese
CMT0019828,POST002297,USR02815,2023-12-21 07:00:00,1.0,False,False,0,False,69,Portuguese
CMT0019829,POST012916,USR03613,2022-03-15 19:00:00,0.154,False,False,3,True,447,Portuguese
CMT0019830,POST023446,USR02058,2022-12-15 06:00:00,0.422,False,True,14,True,266,English
CMT0019831,POST025037,USR03080,2022-04-19 19:00:00,0.233,False,False,1,True,714,English
CMT0019832,POST013124,USR01008,2023-11-16 05:00:00,-0.196,False,False,5,False,100,English
CMT0019833,POST012071,USR00913,2022-04-14 22:00:00,1.0,False,True,1,True,28,English
CMT0019834,POST029065,USR04002,2022-02-09 13:00:00,0.878,False,True,6,False,863,English
CMT0019835,POST003458,USR00549,2023-07-30 09:00:00,1.0,False,True,15,True,446,Hindi
CMT0019836,POST011889,USR01977,2022-07-11 21:00:00,-0.737,False,False,10,True,534,Portuguese
CMT0019837,POST002293,USR01503,2023-03-16 10:00:00,0.06,False,True,1,False,583,English
CMT0019838,POST015175,USR03477,2023-05-29 02:00:00,-0.428,False,False,1,False,199,Hindi
CMT0019839,POST008610,USR03012,2023-11-26 14:00:00,-0.381,False,False,6,False,315,Portuguese
CMT0019840,POST016123,USR03231,2022-05-02 20:00:00,0.39,False,True,4,True,264,English
CMT0019841,POST014452,USR01496,2023-08-31 15:00:00,-0.403,True,False,2,True,754,English
CMT0019842,POST024764,USR00819,2023-04-09 19:00:00,-0.199,False,True,164,True,928,English
CMT0019843,POST024790,USR01567,2023-07-08 01:00:00,-0.208,False,False,0,False,4,German
CMT0019844,POST005225,USR01368,2023-01-10 22:00:00,0.658,False,False,37,False,315,English
CMT0019845,POST007957,USR00047,2022-08-08 01:00:00,0.536,True,True,3,False,82,Japanese
CMT0019846,POST021982,USR01442,2022-09-24 07:00:00,-0.851,True,False,9,False,952,German
CMT0019847,POST009224,USR00548,2022-01-26 00:00:00,0.202,False,True,20,True,869,Portuguese
CMT0019848,POST006854,USR00497,2022-09-30 03:00:00,-0.994,False,True,3,True,661,Portuguese
CMT0019849,POST022419,USR03406,2022-04-20 18:00:00,-0.012,False,True,64,True,294,Japanese
CMT0019850,POST014105,USR02953,2023-10-12 10:00:00,-0.072,False,True,1,False,561,English
CMT0019851,POST012878,USR01885,2023-03-24 19:00:00,0.963,False,True,103,True,717,German
CMT0019852,POST020503,USR04587,2022-12-15 16:00:00,0.369,False,True,3,True,677,Spanish
CMT0019853,POST013720,USR00475,2022-01-26 12:00:00,-0.05,False,True,4,True,40,English
CMT0019854,POST009256,USR01962,2022-11-28 04:00:00,0.517,False,False,39,False,894,English
CMT0019855,POST014359,USR01443,2023-03-01 14:00:00,0.836,False,False,2,True,796,English
CMT0019856,POST020373,USR00379,2022-10-06 18:00:00,-0.299,False,False,11,False,971,English
CMT0019857,POST017228,USR00532,2023-05-19 12:00:00,0.114,False,True,2,False,565,Arabic
CMT0019858,POST021533,USR00609,2022-02-20 06:00:00,0.035,False,True,2,False,728,Spanish
CMT0019859,POST025872,USR01850,2023-11-10 09:00:00,0.151,False,True,7,True,526,German
CMT0019860,POST021540,USR02185,2022-05-02 23:00:00,0.421,False,True,1,False,680,English
CMT0019861,POST009538,USR02033,2023-01-21 13:00:00,1.0,False,False,0,True,950,Spanish
CMT0019862,POST020731,USR03484,2023-12-24 14:00:00,0.361,False,True,4,True,624,English
CMT0019863,POST014131,USR03266,2022-05-14 01:00:00,-0.618,False,True,9,False,867,German
CMT0019864,POST029785,USR04001,2022-03-20 15:00:00,0.689,False,True,0,False,391,Japanese
CMT0019865,POST010998,USR01594,2022-01-23 15:00:00,0.64,False,False,5,True,261,English
CMT0019866,POST026175,USR03729,2023-02-21 22:00:00,0.079,False,False,14,True,770,English
CMT0019867,POST021367,USR01971,2022-02-02 22:00:00,-0.995,True,True,5,True,163,Spanish
CMT0019868,POST000255,USR01707,2022-05-01 23:00:00,-0.987,True,True,17,False,283,Hindi
CMT0019869,POST007122,USR03460,2023-03-29 04:00:00,-0.358,False,False,1,True,133,Portuguese
CMT0019870,POST007876,USR03714,2022-10-12 02:00:00,-0.677,True,False,18,True,312,English
CMT0019871,POST011737,USR00123,2022-02-11 05:00:00,0.004,False,False,3,True,452,Portuguese
CMT0019872,POST000627,USR02529,2023-12-24 16:00:00,-0.134,False,False,0,True,411,English
CMT0019873,POST008726,USR02627,2022-12-21 13:00:00,-0.567,True,False,4,False,667,English
CMT0019874,POST012546,USR00522,2022-07-30 01:00:00,1.0,False,False,40,True,314,English
CMT0019875,POST016556,USR00913,2023-03-25 03:00:00,-0.085,False,True,9,True,916,English
CMT0019876,POST025479,USR02558,2022-08-26 08:00:00,-0.701,False,False,4,False,650,Portuguese
CMT0019877,POST022809,USR01136,2023-02-22 17:00:00,-0.41,True,True,8,True,994,English
CMT0019878,POST001540,USR03247,2022-06-30 10:00:00,0.254,False,True,1,False,502,Arabic
CMT0019879,POST023035,USR02865,2023-06-16 01:00:00,-1.0,False,True,31,True,117,Hindi
CMT0019880,POST027375,USR04473,2023-10-22 03:00:00,-0.666,False,True,27,False,994,Japanese
CMT0019881,POST003351,USR02270,2023-09-04 20:00:00,-0.082,False,True,19,True,537,English
CMT0019882,POST010511,USR00966,2022-11-14 02:00:00,1.0,False,False,0,False,959,Hindi
CMT0019883,POST022657,USR03828,2023-03-04 22:00:00,1.0,False,False,0,False,986,Portuguese
CMT0019884,POST004403,USR00714,2023-12-08 21:00:00,0.418,False,True,1,False,139,English
CMT0019885,POST014686,USR01462,2023-01-31 14:00:00,0.026,False,False,7,True,26,English
CMT0019886,POST026061,USR03756,2023-05-08 05:00:00,1.0,False,False,7,True,80,Spanish
CMT0019887,POST013301,USR04055,2022-02-13 11:00:00,0.208,False,True,2,False,545,English
CMT0019888,,USR03540,2023-10-07 18:00:00,-0.272,False,False,5,True,369,English
CMT0019889,POST001236,USR00460,2022-07-19 16:00:00,-0.418,True,True,47,True,423,Hindi
CMT0019890,POST020460,USR03662,2022-01-26 04:00:00,0.227,False,False,0,True,948,English
CMT0019891,POST026228,USR01329,2022-02-03 15:00:00,0.247,False,False,1,False,336,English
CMT0019892,POST012877,USR02035,2023-01-31 02:00:00,0.488,False,True,1,True,942,English
CMT0019893,POST001101,USR03925,2022-11-18 12:00:00,-0.711,True,False,27,True,587,English
CMT0019894,POST008075,USR01462,2022-04-13 02:00:00,0.708,False,False,9,True,819,English
CMT0019895,POST001211,USR00493,2023-05-03 12:00:00,1.0,False,True,48,True,361,English
CMT0019896,POST014895,USR03401,2022-12-21 08:00:00,0.532,False,True,2,True,48,German
CMT0019897,POST027051,USR04535,2023-03-17 06:00:00,-0.726,False,True,0,True,577,Spanish
CMT0019898,POST027347,USR01218,2022-01-14 08:00:00,0.285,False,False,7,True,947,Hindi
CMT0019899,POST011854,USR04881,2022-11-01 16:00:00,-0.172,False,True,1,False,493,Hindi
CMT0019900,POST028729,USR03886,2023-10-20 06:00:00,-0.065,False,False,30,False,763,Portuguese
CMT0019901,POST022750,USR04246,2023-07-26 08:00:00,-0.893,True,False,1,False,738,Portuguese
CMT0019902,POST016422,USR00289,2023-05-25 00:00:00,1.0,False,False,190,True,723,English
CMT0019903,POST011241,USR04476,2022-03-12 03:00:00,-0.455,False,True,7,True,319,English
CMT0019904,POST013386,USR04498,2023-12-05 22:00:00,-0.763,True,False,6,True,631,English
CMT0019905,POST019933,USR04147,2022-12-18 08:00:00,-0.113,False,True,0,True,243,Arabic
CMT0019906,POST021806,USR04346,2023-06-17 18:00:00,0.556,False,False,39,True,465,Spanish
CMT0019907,POST025643,USR00225,2022-01-23 20:00:00,-0.447,True,True,0,True,613,Japanese
CMT0019908,POST006622,USR03928,2023-10-05 17:00:00,0.384,False,False,77,True,252,English
CMT0019909,POST027175,USR04959,2023-10-15 17:00:00,-0.351,False,True,18,True,855,English
CMT0019910,POST024610,USR01945,2022-04-14 10:00:00,0.654,False,False,1,False,140,English
CMT0019911,POST022819,USR01006,2022-12-10 14:00:00,0.604,False,True,1,True,813,English
CMT0019912,POST020386,USR03737,2023-07-17 01:00:00,0.22,False,True,19,False,939,English
CMT0019913,POST021005,USR02304,2022-03-03 06:00:00,1.0,False,False,17,False,955,Portuguese
CMT0019914,POST013579,USR03604,2022-07-18 09:00:00,0.296,False,False,1,False,67,English
CMT0019915,POST029503,USR00536,2022-06-02 16:00:00,0.183,False,False,1,True,239,Portuguese
CMT0019916,POST007633,USR00029,2022-01-31 09:00:00,0.497,False,False,3,False,728,English
CMT0019917,POST029071,USR02467,2023-03-20 11:00:00,0.403,False,True,2,False,374,Spanish
CMT0019918,POST004334,USR04856,2023-12-20 17:00:00,0.556,False,False,3,True,790,Spanish
CMT0019919,POST026771,USR03320,2023-01-27 08:00:00,0.817,False,False,3,True,478,Hindi
CMT0019920,POST026967,USR01282,2022-01-23 19:00:00,0.135,False,False,0,False,184,English
CMT0019921,POST005677,USR01965,2022-09-22 01:00:00,-1.0,True,False,9,False,317,English
CMT0019922,POST019273,USR01887,2022-11-19 05:00:00,-0.607,True,False,37,False,767,English
CMT0019923,POST020475,USR03020,2022-07-10 21:00:00,0.122,False,False,5,False,382,English
CMT0019924,POST004023,USR03283,2022-06-01 09:00:00,-0.328,False,False,5,True,561,Portuguese
CMT0019925,POST019926,USR01931,2023-02-09 22:00:00,-0.037,False,True,83,True,731,French
CMT0019926,POST008510,USR04927,2022-07-07 17:00:00,0.606,False,True,18,False,100,Spanish
CMT0019927,POST023660,USR01304,2023-06-15 13:00:00,1.0,False,False,1,True,584,English
CMT0019928,POST020790,USR00245,2024-01-01 04:00:00,-0.153,False,False,20,True,400,English
CMT0019929,POST011022,USR02176,2022-12-02 05:00:00,0.185,False,False,7,False,915,Hindi
CMT0019930,POST022672,USR00166,2023-02-11 15:00:00,-0.117,False,True,9,False,910,English
CMT0019931,POST015893,USR02018,2022-12-19 06:00:00,-0.631,False,False,28,True,197,Japanese
CMT0019932,POST029509,USR02368,2022-11-15 20:00:00,-0.481,True,False,43,True,253,English
CMT0019933,POST012342,USR00127,2023-11-04 19:00:00,-1.0,False,False,2,True,674,Spanish
CMT0019934,POST007722,USR02369,2022-03-01 23:00:00,0.082,False,False,4,True,600,Spanish
CMT0019935,POST021251,USR03117,2023-05-29 12:00:00,-0.686,False,False,12,True,52,English
CMT0019936,POST008360,USR02166,2022-02-04 02:00:00,-1.0,True,False,1,False,926,English
CMT0019937,POST007162,USR04906,2022-09-13 15:00:00,0.519,False,True,5,False,517,Portuguese
CMT0019938,POST028482,USR00281,2022-11-01 05:00:00,-0.09,False,False,174,True,883,English
CMT0019939,POST008119,USR02490,2023-07-30 14:00:00,-0.388,False,True,4,True,692,English
CMT0019940,POST019603,USR01947,2022-02-23 02:00:00,0.621,False,False,6,True,470,English
CMT0019941,POST019062,USR01753,2022-04-04 16:00:00,-0.51,False,True,1,False,117,Spanish
CMT0019942,POST025343,USR02364,2023-10-01 18:00:00,-0.188,False,True,0,True,858,Japanese
CMT0019943,POST016311,USR04306,2023-04-08 03:00:00,0.467,False,False,13,True,228,English
CMT0019944,POST002274,USR04928,2023-08-01 00:00:00,0.817,False,False,2,True,715,Japanese
CMT0019945,POST005698,USR02862,2023-03-28 03:00:00,0.452,False,False,11,True,299,English
CMT0019946,POST008019,USR02881,2023-08-18 13:00:00,1.0,False,False,30,False,709,Spanish
CMT0019947,POST013564,USR04922,2023-08-14 21:00:00,-0.888,True,False,33,True,866,English
CMT0019948,POST007223,USR01929,2022-04-09 08:00:00,1.0,False,False,6,True,169,English
CMT0019949,POST001220,USR01866,2022-02-17 17:00:00,-0.171,False,True,6,False,971,English
CMT0019950,POST014296,USR02616,2022-09-25 07:00:00,-0.798,True,False,17,True,187,English
CMT0019951,POST003856,USR01546,2023-02-03 09:00:00,-0.133,False,False,1,False,4,English
CMT0019952,POST019889,USR01783,2022-12-14 10:00:00,-0.086,False,False,14,True,719,English
CMT0019953,POST007328,USR00886,2022-01-11 14:00:00,-1.0,False,True,33,True,9,English
CMT0019954,POST026690,USR00726,2023-12-29 06:00:00,-0.518,False,True,9,True,439,Hindi
CMT0019955,POST014578,USR00971,2022-06-12 19:00:00,0.421,False,False,9,False,82,English
CMT0019956,POST023437,USR01279,2023-11-25 16:00:00,-0.065,False,False,0,True,927,English
CMT0019957,POST027674,USR03081,2022-05-07 16:00:00,-1.0,True,False,2,False,348,Hindi
CMT0019958,POST021851,USR02170,2023-04-04 09:00:00,0.127,False,True,0,False,299,French
CMT0019959,POST023941,USR03961,2022-03-22 14:00:00,-0.868,False,False,0,True,724,Portuguese
CMT0019960,POST015304,USR04881,2022-08-08 03:00:00,1.0,False,False,20,False,947,Spanish
CMT0019961,POST021149,USR01369,2022-05-13 14:00:00,-0.057,False,False,63,False,236,English
CMT0019962,POST002022,USR02671,2022-11-01 07:00:00,0.863,False,False,10,False,681,Hindi
CMT0019963,POST012992,USR03209,2023-08-11 21:00:00,-0.434,False,True,0,False,723,English
CMT0019964,POST003909,USR03803,2023-06-04 03:00:00,-0.898,False,False,2,False,109,French
CMT0019965,POST020112,USR02969,2022-02-13 23:00:00,-0.451,False,False,1,False,990,English
CMT0019966,POST016548,USR04788,2022-02-19 23:00:00,0.462,False,False,5,True,132,English
CMT0019967,POST027606,USR02016,2022-11-16 01:00:00,0.409,False,True,0,False,973,Portuguese
CMT0019968,POST015604,USR04357,2022-09-30 01:00:00,0.44,False,True,3,False,163,English
CMT0019969,POST028503,USR01555,2023-10-01 15:00:00,-0.083,False,False,0,False,375,English
CMT0019970,POST017526,USR01341,2022-08-09 03:00:00,0.593,False,True,14,False,104,English
CMT0019971,POST023845,USR03515,2022-02-22 02:00:00,0.06,False,False,7,True,787,English
CMT0019972,POST001559,USR04896,2022-04-07 08:00:00,0.139,False,False,6,False,897,German
CMT0019973,POST020996,USR00093,2023-07-18 16:00:00,-0.213,False,True,3,True,160,English
CMT0019974,POST002637,USR03659,2022-11-16 05:00:00,0.671,False,True,38,False,103,English
CMT0019975,POST017988,USR03290,2022-09-22 12:00:00,-0.477,True,False,50,True,353,English
CMT0019976,POST015261,USR02582,2023-08-21 01:00:00,-0.06,False,True,5,True,60,English
CMT0019977,POST026303,USR02343,2022-03-19 06:00:00,-0.19,True,False,30,True,811,English
CMT0019978,POST022128,USR02595,2022-03-04 06:00:00,-0.601,False,False,2,True,314,English
CMT0019979,POST002167,USR04879,2023-10-02 06:00:00,0.371,False,True,1,False,176,Arabic
CMT0019980,POST013484,USR00231,2022-08-06 10:00:00,-0.503,False,False,24,False,55,English
CMT0019981,POST028853,USR04301,2023-11-14 06:00:00,-0.33,False,False,2,False,260,Portuguese
CMT0019982,POST012603,USR01565,2022-11-06 02:00:00,0.309,False,True,41,True,491,English
CMT0019983,POST021450,USR03190,2022-06-26 01:00:00,0.328,False,True,2,False,328,English
CMT0019984,POST019184,USR04688,2023-11-13 22:00:00,1.0,False,False,4,True,658,Arabic
CMT0019985,POST018682,USR00680,2023-05-07 08:00:00,1.0,False,True,7,False,329,English
CMT0019986,POST006574,USR00513,2022-04-27 03:00:00,-0.014,False,False,26,True,44,French
CMT0019987,POST008749,USR04564,2022-07-18 20:00:00,0.539,False,True,3,True,774,Arabic
CMT0019988,POST021295,USR04108,2022-05-13 16:00:00,0.445,False,False,24,False,851,Hindi
CMT0019989,POST002877,USR03917,2022-09-30 05:00:00,-0.482,True,False,1,True,92,English
CMT0019990,POST001796,USR01469,2023-11-30 22:00:00,0.545,False,False,14,True,920,English
CMT0019991,POST010808,USR02143,2023-07-11 21:00:00,0.162,False,False,2,False,951,Arabic
CMT0019992,POST027934,USR03130,2023-03-04 08:00:00,0.16,False,False,21,False,621,English
CMT0019993,POST011163,USR04642,2022-05-17 01:00:00,0.583,False,False,8,True,613,English
CMT0019994,POST012513,USR00539,2022-01-04 18:00:00,0.191,False,False,15,True,667,French
CMT0019995,POST015973,USR01176,2023-01-01 04:00:00,-0.4,False,True,3,False,954,Portuguese
CMT0019996,POST025053,USR01730,2023-10-02 12:00:00,-1.0,True,True,1,False,160,English
CMT0019997,POST022185,USR04014,2023-09-11 04:00:00,1.0,False,False,29,True,188,Hindi
CMT0019998,POST005396,USR03673,2022-01-27 12:00:00,0.433,False,False,2,True,664,English
CMT0019999,POST008650,USR03323,2023-08-18 04:00:00,-0.332,True,True,1,False,870,Hindi
CMT0020000,POST004197,USR01721,2023-04-27 10:00:00,1.0,False,False,1,False,142,Spanish
CMT0020001,POST014762,USR01241,2022-09-02 08:00:00,0.307,False,True,0,False,647,French
CMT0020002,POST026562,USR03497,2023-07-23 03:00:00,-0.5,True,False,5,False,375,English
CMT0020003,POST008972,USR01111,2022-08-03 23:00:00,0.421,False,True,22,False,495,French
CMT0020004,POST004317,USR02456,2022-11-05 23:00:00,1.0,False,True,21,False,954,Hindi
CMT0020005,POST001140,USR01693,2022-01-12 09:00:00,0.802,False,False,1,True,35,Arabic
CMT0020006,POST020976,USR01717,2023-06-07 10:00:00,0.661,False,False,1,True,178,Spanish
CMT0020007,POST021312,USR01501,2022-09-29 23:00:00,-1.0,True,False,0,True,168,English
CMT0020008,POST014511,USR02935,2023-01-10 11:00:00,-0.212,False,False,43,False,842,Japanese
CMT0020009,POST028764,USR04088,2022-01-27 21:00:00,1.0,False,False,133,False,815,English
CMT0020010,POST026785,USR02188,2022-06-14 11:00:00,0.841,False,False,56,False,438,English
CMT0020011,POST024604,USR03974,2023-04-24 02:00:00,-0.215,False,False,0,True,377,English
CMT0020012,POST016800,USR03297,2023-04-29 23:00:00,-0.071,False,True,12,True,483,Hindi
CMT0020013,POST029551,USR00457,2023-02-09 23:00:00,0.511,False,False,70,True,733,Arabic
CMT0020014,POST009687,USR03792,2022-01-27 03:00:00,0.899,False,False,11,False,222,Spanish
CMT0020015,POST005843,USR00870,2022-10-12 12:00:00,0.672,False,False,96,False,768,Spanish
CMT0020016,POST020764,USR03104,2022-05-30 02:00:00,-0.196,False,False,4,False,979,English
CMT0020017,POST015149,USR04474,2022-11-04 09:00:00,0.585,False,False,5,True,443,Arabic
CMT0020018,POST003884,USR01463,2023-01-05 12:00:00,-0.474,True,False,3,True,136,Hindi
CMT0020019,POST024966,USR00915,2023-12-14 18:00:00,0.357,True,False,5,True,151,English
CMT0020020,POST015019,USR03182,2023-02-24 18:00:00,-0.318,False,False,66,True,384,Hindi
CMT0020021,POST021951,USR00529,2022-03-08 10:00:00,0.231,False,True,127,True,669,English
CMT0020022,POST002078,USR01884,2023-10-07 18:00:00,0.721,True,False,6,True,106,Portuguese
CMT0020023,POST006296,USR02699,2022-03-23 09:00:00,-0.763,True,False,10,True,559,Hindi
CMT0020024,POST014390,USR00453,2023-11-19 00:00:00,0.799,False,False,0,False,97,Arabic
CMT0020025,POST027660,USR03682,2022-11-06 18:00:00,-0.035,False,True,1,False,608,English
CMT0020026,POST011233,USR00684,2022-07-10 17:00:00,0.89,False,False,5,True,57,English
CMT0020027,POST028860,USR00114,2023-02-13 20:00:00,0.456,False,False,5,False,551,Spanish
CMT0020028,POST013101,USR02731,2023-04-23 21:00:00,0.52,False,True,2,True,870,Hindi
CMT0020029,POST026592,USR02085,2023-08-07 10:00:00,-0.508,False,False,3,False,980,Arabic
CMT0020030,POST010009,USR04063,2022-02-11 01:00:00,0.591,False,False,1,True,296,Japanese
CMT0020031,POST018256,USR02672,2023-01-24 05:00:00,0.421,False,False,3,True,547,English
CMT0020032,POST013716,USR01775,2022-12-30 08:00:00,-0.314,False,False,7,True,963,French
CMT0020033,POST027033,USR01308,2022-12-19 04:00:00,0.478,False,False,1,True,323,Spanish
CMT0020034,POST014461,USR04785,2022-12-28 07:00:00,-1.0,False,False,36,True,295,Arabic
CMT0020035,POST024454,USR01883,2022-03-08 05:00:00,0.017,False,False,4,False,875,English
CMT0020036,POST024985,USR01949,2022-03-09 17:00:00,-1.0,False,False,15,False,351,English
CMT0020037,POST003685,USR03342,2022-08-23 02:00:00,-0.031,False,True,0,False,291,English
CMT0020038,POST008640,USR04595,2023-08-16 19:00:00,-0.714,False,True,7,True,116,English
CMT0020039,POST027114,USR01829,2023-10-07 12:00:00,0.013,False,False,3,False,28,English
CMT0020040,POST007263,USR04182,2022-09-20 06:00:00,-1.0,True,False,8,False,386,English
CMT0020041,POST013529,USR02173,2022-06-20 15:00:00,-1.0,True,False,34,False,827,English
CMT0020042,POST009060,USR03209,2023-07-16 17:00:00,0.167,False,True,18,True,93,English
CMT0020043,POST017444,USR00066,2022-03-28 05:00:00,-0.356,False,True,6,True,549,English
CMT0020044,POST018821,USR03320,2023-05-30 03:00:00,0.316,False,False,100,True,111,English
CMT0020045,POST029115,USR04395,2023-01-22 18:00:00,0.437,False,False,38,True,398,Portuguese
CMT0020046,POST007575,USR00574,2022-03-04 09:00:00,1.0,False,False,9,True,984,German
CMT0020047,POST027646,USR02375,2023-01-04 09:00:00,-0.278,False,False,1,False,201,French
CMT0020048,POST012295,USR03510,2023-01-19 19:00:00,-0.421,True,False,1,False,210,English
CMT0020049,POST002734,USR01244,2023-12-15 05:00:00,-0.451,True,True,1,False,161,Portuguese
CMT0020050,POST015107,USR03469,2022-01-13 16:00:00,-0.311,False,False,2,False,368,Spanish
CMT0020051,POST010316,USR00620,2023-06-07 03:00:00,0.148,False,False,6,True,404,English
CMT0020052,POST029378,USR03244,2023-07-20 08:00:00,0.002,False,False,8,True,440,English
CMT0020053,POST019593,USR02172,2023-01-25 22:00:00,-0.238,False,True,108,False,848,English
CMT0020054,POST000366,USR04755,2023-11-07 14:00:00,-0.127,False,False,1,True,101,Arabic
CMT0020055,POST028928,USR02152,2022-10-31 09:00:00,-0.158,False,False,0,False,967,Portuguese
CMT0020056,POST016402,USR04253,2023-08-03 17:00:00,0.833,False,False,53,True,520,Portuguese
CMT0020057,POST016809,USR01458,2022-11-19 19:00:00,-0.033,False,False,6,True,983,French
CMT0020058,POST020543,USR02821,2023-06-30 08:00:00,0.78,False,True,8,True,892,Hindi
CMT0020059,POST015646,USR02414,2022-05-07 00:00:00,-0.719,False,False,62,True,588,French
CMT0020060,POST022600,USR02569,2023-05-06 12:00:00,0.344,False,False,0,False,181,English
CMT0020061,POST000428,USR02333,2023-07-20 13:00:00,0.072,False,False,16,True,81,Portuguese
CMT0020062,POST001952,USR00962,2022-02-17 16:00:00,0.944,False,False,53,True,735,English
CMT0020063,POST028353,USR03941,2023-09-07 13:00:00,0.444,False,False,3,True,243,Japanese
CMT0020064,POST005097,USR00713,2023-06-28 01:00:00,-1.0,True,True,8,True,658,English
CMT0020065,POST012081,USR04181,2023-01-31 23:00:00,0.634,False,True,3,True,761,English
CMT0020066,POST003531,USR04052,2023-01-20 21:00:00,0.714,False,False,6,True,875,Hindi
CMT0020067,POST017298,USR01038,2023-03-24 13:00:00,0.812,False,False,66,True,113,Arabic
CMT0020068,POST018214,USR04620,2023-10-31 07:00:00,-0.45,False,False,24,True,642,Spanish
CMT0020069,POST005607,USR01294,2022-06-19 01:00:00,0.998,False,True,17,True,231,Portuguese
CMT0020070,POST018283,USR03576,2023-02-10 12:00:00,0.286,False,False,338,True,344,English
CMT0020071,POST003636,USR01498,2022-11-19 18:00:00,0.167,False,False,36,True,899,Japanese
CMT0020072,POST028366,USR04353,2022-12-30 12:00:00,-0.26,False,False,1,True,188,English
CMT0020073,POST029501,USR04018,2023-09-04 00:00:00,-0.116,False,True,0,False,857,English
CMT0020074,POST012928,USR00838,2023-01-21 11:00:00,-0.234,False,True,47,False,889,Spanish
CMT0020075,POST001484,USR01338,2023-11-11 05:00:00,-0.314,False,True,18,True,604,Portuguese
CMT0020076,POST005479,USR03720,2023-05-08 10:00:00,0.815,False,False,7,False,509,English
CMT0020077,POST024636,USR01434,2022-08-19 16:00:00,-0.432,False,False,8,True,936,English
CMT0020078,POST010677,USR00805,2022-08-09 12:00:00,-0.293,False,True,14,True,72,Portuguese
CMT0020079,POST029882,USR02314,2022-09-04 10:00:00,0.517,False,False,7,True,826,English
CMT0020080,POST008188,USR01895,2023-01-06 18:00:00,1.0,False,False,1,True,973,English
CMT0020081,POST007727,USR04189,2023-09-24 17:00:00,-1.0,False,False,4,False,907,Spanish
CMT0020082,POST008589,USR01318,2022-01-01 12:00:00,-0.608,True,False,1,True,821,English
CMT0020083,POST009549,USR02741,2023-12-16 12:00:00,0.267,False,False,75,False,962,Spanish
