survey_id,user_id,survey_date,anxiety_score,depression_score,self_esteem_score,loneliness_score,fomo_score,life_satisfaction_score,sleep_quality_score,productivity_impact,social_comparison_freq,cyberbullying_experienced,feel_addicted,digital_detox_attempts,primary_emotion_after_use,hours_before_bed,avg_usage,usage_bucket
SUR01654,USR02586,2023-08-25,7.0,2.0,4.0,6.0,9.0,6.0,2.0,Neutral,Always,False,True,1.0,Anxious,3.8,76.1,1-2h
SUR01655,USR04224,2023-11-22,5.0,1.0,5.0,4.0,5.0,5.0,5.0,Negative,,False,False,6.0,Neutral,3.0,38.0,<1h
SUR01656,USR00830,2023-07-09,4.0,7.0,10.0,2.0,5.0,6.0,7.0,Neutral,Always,False,False,10.0,Inspired,2.1,56.050000000000004,<1h
SUR01657,USR01174,2023-11-28,4.0,5.0,4.0,1.0,9.0,5.0,4.0,Positive,Sometimes,False,True,3.0,Motivated,3.6,72.39999999999999,1-2h
SUR01658,USR04553,2023-09-05,4.0,3.0,8.0,2.0,5.0,9.0,6.0,Positive,Often,False,False,5.0,Neutral,2.6,89.69999999999999,1-2h
SUR01659,USR03770,2023-08-06,4.0,1.0,1.0,4.0,3.0,7.0,5.0,Positive,Sometimes,False,False,6.0,Neutral,4.0,27.733333333333334,<1h
SUR01660,USR03559,2023-09-10,3.0,3.0,1.0,4.0,8.0,,10.0,Very Negative,,False,True,2.0,Depressed,3.9,60.21666666666667,1-2h
SUR01661,USR00203,2023-10-02,10.0,7.0,9.0,4.0,5.0,6.0,,Positive,Often,False,True,10.0,Excited,0.2,96.3,1-2h
SUR01662,USR00815,2023-08-13,5.0,5.0,9.0,5.0,7.0,6.0,8.0,Positive,Sometimes,False,False,6.0,Inspired,1.5,30.0,<1h
SUR01663,USR04819,2023-08-04,4.0,9.0,3.0,9.0,6.0,7.0,6.0,Neutral,Sometimes,True,True,6.0,,2.2,103.8,1-2h
SUR01664,USR04395,2023-08-22,5.0,2.0,4.0,3.0,7.0,3.0,3.0,Positive,Rarely,False,True,-1.0,Anxious,2.2,30.25,<1h
SUR01665,USR00762,2023-09-14,8.0,3.0,6.0,3.0,8.0,6.0,7.0,Negative,Often,False,True,0.0,Depressed,1.4,102.075,1-2h
SUR01666,USR03817,2023-11-24,7.0,5.0,4.0,5.0,5.0,3.0,7.0,Neutral,Often,False,False,3.0,Happy,1.4,152.20000000000002,2-4h
SUR01667,USR00079,2023-07-20,8.0,6.0,6.0,4.0,4.0,3.0,3.0,Neutral,Always,True,False,0.0,Inspired,2.1,50.76666666666667,<1h
SUR01668,USR01110,2023-07-16,4.0,2.0,5.0,7.0,5.0,6.0,5.0,Negative,Always,False,True,3.0,Happy,1.3,37.63333333333333,<1h
SUR01669,USR04215,2023-07-08,4.0,10.0,4.0,3.0,6.0,8.0,2.0,Very Negative,Often,False,False,4.0,Happy,2.8,61.8,1-2h
SUR01670,USR01395,2023-11-12,4.0,2.0,2.0,8.0,8.0,5.0,7.0,Neutral,Often,False,False,2.0,Anxious,0.8,58.54,<1h
SUR01671,USR04768,2023-08-24,3.0,3.0,2.0,4.0,,6.0,,Positive,Always,False,False,3.0,Envious,3.9,51.13333333333333,<1h
SUR01672,USR00081,2023-06-06,5.0,4.0,3.0,4.0,6.0,7.0,7.0,Positive,Rarely,False,False,0.0,Neutral,3.2,97.32000000000001,1-2h
SUR01673,USR01928,2023-09-02,7.0,3.0,5.0,3.0,8.0,5.0,7.0,Very Positive,Sometimes,False,False,2.0,Happy,3.5,243.22499999999997,4-8h
SUR01674,USR02681,2023-08-18,4.0,6.0,9.0,1.0,5.0,8.0,6.0,Very Negative,Never,False,True,6.0,Motivated,0.8,43.96666666666667,<1h
SUR01675,USR04780,2023-11-14,6.0,4.0,5.0,9.0,7.0,5.0,4.0,Neutral,Sometimes,False,False,6.0,Happy,1.2,38.5,<1h
SUR01676,USR00771,2023-09-06,1.0,8.0,7.0,4.0,3.0,6.0,3.0,Neutral,Often,False,True,6.0,Happy,0.8,55.371428571428574,<1h
SUR01677,USR01342,2023-09-28,3.0,5.0,4.0,1.0,,8.0,5.0,Very Negative,Often,False,,3.0,Depressed,1.6,78.85000000000001,1-2h
SUR01678,USR02267,2023-10-12,8.0,7.0,1.0,6.0,,8.0,1.0,Negative,Always,False,False,0.0,Anxious,3.3,45.875,<1h
SUR01679,USR04332,2023-10-12,5.0,7.0,5.0,9.0,5.0,4.0,2.0,Positive,Always,False,True,2.0,Anxious,2.5,27.85,<1h
SUR01680,USR04020,2023-11-17,2.0,5.0,7.0,1.0,4.0,5.0,2.0,Positive,Often,False,False,6.0,Neutral,0.4,79.72857142857143,1-2h
SUR01681,USR03932,2023-08-13,9.0,5.0,6.0,4.0,6.0,7.0,6.0,Very Positive,Always,False,False,1.0,Envious,3.7,124.5,2-4h
SUR01682,USR02118,2023-10-07,4.0,3.0,7.0,3.0,7.0,2.0,,Negative,Always,True,True,6.0,Inspired,3.1,57.925,<1h
SUR01683,USR00992,2023-10-21,3.0,4.0,4.0,1.0,8.0,2.0,,Neutral,Never,False,False,8.0,Inspired,0.8,169.3,2-4h
SUR01684,USR03059,2023-06-03,,9.0,5.0,2.0,6.0,4.0,4.0,Very Negative,Sometimes,True,True,4.0,Depressed,2.6,75.55,1-2h
SUR01685,USR01237,2023-09-04,1.0,1.0,4.0,8.0,7.0,9.0,8.0,Very Positive,Sometimes,False,False,7.0,Anxious,0.2,102.75,1-2h
SUR01686,USR00820,2023-10-26,7.0,7.0,6.0,5.0,6.0,7.0,6.0,Very Negative,Never,True,True,3.0,Anxious,0.5,49.46666666666667,<1h
SUR01687,USR01479,2023-08-24,,2.0,10.0,,7.0,,5.0,Negative,Rarely,True,True,8.0,Happy,0.4,41.28,<1h
SUR01688,USR00884,2023-08-07,5.0,4.0,7.0,3.0,7.0,5.0,8.0,Negative,Never,False,True,1.0,Happy,3.6,37.733333333333334,<1h
SUR01689,USR03196,2023-10-01,3.0,7.0,4.0,5.0,6.0,6.0,6.0,Neutral,,False,False,5.0,Neutral,3.9,12.0,<1h
SUR01690,USR00915,2023-08-13,7.0,6.0,4.0,4.0,8.0,7.0,6.0,Negative,Sometimes,False,True,4.0,Happy,0.1,43.4,<1h
SUR01691,USR03121,2023-07-17,4.0,3.0,3.0,1.0,8.0,3.0,4.0,Positive,Often,False,False,2.0,Inspired,2.9,47.6,<1h
SUR01692,USR01950,2023-06-02,3.0,4.0,,6.0,9.0,4.0,4.0,Neutral,Sometimes,False,True,1.0,Neutral,3.9,84.28,1-2h
SUR01693,USR00562,2023-06-08,6.0,1.0,6.0,4.0,7.0,4.0,5.0,Very Negative,Often,False,False,7.0,Neutral,2.5,73.58000000000001,1-2h
SUR01694,USR02194,2023-07-03,9.0,4.0,6.0,1.0,8.0,4.0,9.0,Neutral,Sometimes,False,True,0.0,Inspired,0.9,54.0,<1h
SUR01695,USR04050,2023-10-15,6.0,1.0,6.0,5.0,5.0,8.0,9.0,Neutral,Often,False,False,10.0,Motivated,3.6,67.0,1-2h
SUR01696,USR04919,2023-10-24,8.0,6.0,6.0,3.0,7.0,3.0,3.0,Negative,Often,False,False,0.0,Excited,3.4,41.98,<1h
SUR01697,USR00956,2023-07-09,6.0,6.0,7.0,2.0,5.0,3.0,7.0,Positive,Never,False,False,9.0,Excited,3.0,142.6,2-4h
SUR01698,USR02085,2023-07-28,7.0,4.0,2.0,4.0,5.0,8.0,7.0,Neutral,Often,False,True,8.0,Motivated,0.7,25.049999999999997,<1h
SUR01699,USR03598,2023-08-17,5.0,8.0,3.0,4.0,3.0,6.0,10.0,Negative,Rarely,False,True,9.0,Anxious,2.3,63.199999999999996,1-2h
SUR01700,USR00271,2023-07-27,6.0,7.0,5.0,7.0,6.0,7.0,,Positive,Often,False,True,1.0,Anxious,0.2,69.78,1-2h
SUR01701,USR01667,2023-11-17,10.0,4.0,4.0,3.0,3.0,9.0,4.0,Positive,,True,True,5.0,Neutral,0.7,50.70000000000001,<1h
SUR01702,USR00404,2023-09-24,4.0,9.0,5.0,5.0,8.0,3.0,4.0,Very Negative,Sometimes,False,False,8.0,Anxious,1.0,44.26666666666667,<1h
SUR01703,USR00586,2023-06-25,5.0,4.0,5.0,5.0,5.0,4.0,5.0,Very Negative,Often,False,True,1.0,Excited,1.1,49.72,<1h
SUR01704,USR02980,2023-08-15,6.0,2.0,5.0,4.0,5.0,8.0,9.0,Very Negative,Always,False,False,2.0,Excited,1.5,79.53333333333335,1-2h
SUR01705,USR02221,2023-07-15,10.0,3.0,7.0,4.0,4.0,6.0,7.0,Neutral,Sometimes,False,True,4.0,Neutral,3.8,,
SUR01706,USR04814,2023-08-12,2.0,6.0,7.0,8.0,,6.0,2.0,Very Positive,Rarely,False,False,8.0,Depressed,1.8,101.3,1-2h
SUR01707,USR00193,2023-07-20,5.0,4.0,2.0,5.0,6.0,4.0,2.0,Negative,Sometimes,False,False,1.0,Inspired,2.6,92.66666666666667,1-2h
SUR01708,USR03248,2023-11-21,5.0,4.0,2.0,2.0,1.0,7.0,9.0,Neutral,Always,False,False,0.0,Depressed,0.7,126.3,2-4h
SUR01709,USR04886,2023-10-07,10.0,10.0,6.0,4.0,7.0,6.0,6.0,Positive,Often,False,False,4.0,Anxious,2.0,44.9,<1h
SUR01710,USR02170,2023-11-16,2.0,,4.0,1.0,9.0,4.0,4.0,Positive,Often,False,False,8.0,,1.1,29.266666666666666,<1h
SUR01711,USR00904,2023-10-10,6.0,9.0,4.0,9.0,6.0,2.0,4.0,Very Positive,Sometimes,True,True,10.0,Neutral,2.5,103.02499999999999,1-2h
SUR01712,USR01877,2023-06-16,7.0,10.0,8.0,7.0,7.0,3.0,4.0,Neutral,Always,True,False,3.0,Envious,2.6,43.425,<1h
SUR01713,USR03244,2023-07-02,6.0,6.0,5.0,3.0,4.0,6.0,1.0,Very Negative,Often,False,False,2.0,Happy,1.4,141.57142857142858,2-4h
SUR01714,USR03164,2023-08-02,3.0,8.0,4.0,5.0,6.0,7.0,4.0,Positive,Sometimes,False,False,4.0,Excited,3.4,38.542857142857144,<1h
SUR01715,USR03114,2023-09-27,4.0,1.0,3.0,6.0,8.0,6.0,3.0,Very Positive,Always,,True,10.0,Excited,1.6,80.525,1-2h
SUR01716,USR02909,2023-07-16,4.0,6.0,9.0,6.0,5.0,5.0,5.0,Neutral,,False,True,1.0,Depressed,4.0,62.725,1-2h
SUR01717,USR02740,2023-11-16,6.0,2.0,8.0,4.0,6.0,3.0,3.0,Very Negative,Sometimes,True,True,2.0,Excited,0.9,65.61666666666666,1-2h
SUR01718,USR02572,2023-08-09,9.0,1.0,3.0,3.0,6.0,6.0,,Neutral,Sometimes,True,False,6.0,Excited,1.1,109.0,1-2h
SUR01719,USR01109,2023-11-03,7.0,5.0,6.0,4.0,,7.0,8.0,Neutral,Always,False,True,9.0,Envious,1.9,48.5,<1h
SUR01720,USR02203,2023-07-11,9.0,5.0,4.0,5.0,4.0,4.0,2.0,Negative,Often,False,False,0.0,Happy,1.5,,
SUR01721,USR02243,2023-10-16,6.0,3.0,6.0,4.0,3.0,7.0,6.0,Negative,Sometimes,,False,10.0,Motivated,0.5,165.3,2-4h
SUR01722,USR02235,2023-10-20,8.0,5.0,7.0,2.0,5.0,3.0,6.0,Neutral,Often,True,False,9.0,Neutral,3.2,28.8,<1h
SUR01723,USR04594,2023-08-15,10.0,7.0,6.0,4.0,7.0,4.0,7.0,Negative,Sometimes,False,False,1.0,Inspired,2.8,71.10000000000001,1-2h
SUR01724,USR02511,2023-06-09,5.0,,6.0,4.0,5.0,5.0,7.0,Neutral,Sometimes,False,True,7.0,Excited,0.8,37.599999999999994,<1h
SUR01725,USR04743,2023-10-25,8.0,6.0,3.0,2.0,3.0,3.0,6.0,Very Negative,,False,True,6.0,Neutral,2.0,116.625,1-2h
SUR01726,USR01264,2023-09-12,10.0,3.0,7.0,9.0,5.0,6.0,1.0,Neutral,Never,False,False,7.0,Neutral,0.2,71.63333333333334,1-2h
SUR01727,USR04390,2023-11-03,2.0,4.0,7.0,3.0,5.0,3.0,7.0,Positive,Rarely,False,True,4.0,Happy,1.6,68.3,1-2h
SUR01728,USR03128,2023-09-16,4.0,5.0,7.0,3.0,6.0,2.0,3.0,Negative,Sometimes,False,False,9.0,Envious,0.5,97.55,1-2h
SUR01729,USR04925,2023-08-21,5.0,5.0,6.0,2.0,7.0,7.0,3.0,Very Positive,Always,,False,1.0,Neutral,1.3,77.425,1-2h
SUR01730,USR04353,2023-10-04,6.0,6.0,7.0,7.0,5.0,5.0,6.0,Neutral,Sometimes,False,False,10.0,Excited,1.6,50.95,<1h
SUR01731,USR03944,2023-07-28,6.0,5.0,5.0,4.0,6.0,5.0,1.0,Neutral,Sometimes,False,False,6.0,Neutral,3.0,84.91999999999999,1-2h
SUR01732,USR04081,2023-10-14,6.0,3.0,6.0,7.0,7.0,1.0,4.0,Negative,Sometimes,,False,0.0,Anxious,0.7,54.96666666666667,<1h
SUR01733,USR00124,2023-11-23,3.0,1.0,1.0,,4.0,7.0,3.0,Neutral,Often,False,True,0.0,Happy,0.7,91.4,1-2h
SUR01734,USR04339,2023-08-26,7.0,1.0,5.0,,9.0,5.0,6.0,Positive,Always,True,True,0.0,,3.3,98.28333333333335,1-2h
SUR01735,USR01370,2023-07-30,5.0,3.0,10.0,7.0,8.0,7.0,6.0,Neutral,Often,False,True,9.0,Neutral,3.4,205.14000000000001,2-4h
SUR01736,USR00427,2023-11-08,5.0,5.0,6.0,1.0,7.0,5.0,7.0,Positive,Rarely,False,False,1.0,Neutral,2.2,87.925,1-2h
SUR01737,USR02316,2023-09-28,6.0,4.0,3.0,4.0,8.0,3.0,4.0,Very Positive,Rarely,False,True,2.0,Envious,3.0,107.12,1-2h
SUR01738,USR03171,2023-08-20,6.0,5.0,5.0,,9.0,7.0,5.0,Negative,Always,True,False,10.0,Motivated,0.8,43.74285714285714,<1h
SUR01739,USR01819,2023-06-28,6.0,5.0,,3.0,2.0,6.0,7.0,Positive,Rarely,False,True,3.0,Anxious,0.3,53.2,<1h
SUR01740,USR03355,2023-07-16,7.0,4.0,4.0,8.0,6.0,8.0,6.0,Neutral,Sometimes,False,False,4.0,,0.3,25.600000000000005,<1h
SUR01741,USR00535,2023-07-09,6.0,4.0,8.0,6.0,6.0,6.0,7.0,Neutral,Often,True,False,5.0,Excited,1.4,41.8,<1h
SUR01742,USR00029,2023-06-04,5.0,5.0,9.0,9.0,5.0,9.0,5.0,Very Negative,Rarely,False,True,2.0,Happy,2.0,67.7,1-2h
SUR01743,USR01195,2023-10-03,9.0,5.0,6.0,8.0,6.0,5.0,,Neutral,Often,False,False,7.0,Excited,0.9,39.4,<1h
SUR01744,USR00931,2023-07-06,7.0,3.0,4.0,8.0,9.0,5.0,7.0,Neutral,Often,True,False,6.0,Happy,3.7,306.8,4-8h
SUR01745,USR01040,2023-06-22,4.0,6.0,6.0,3.0,4.0,5.0,7.0,Negative,Often,False,True,8.0,Motivated,2.8,63.325,1-2h
SUR01746,USR01417,2023-08-21,5.0,4.0,8.0,7.0,10.0,3.0,6.0,Positive,Often,True,False,5.0,Excited,0.3,72.86666666666666,1-2h
SUR01747,USR00851,2023-10-25,5.0,3.0,,5.0,7.0,7.0,4.0,Positive,Rarely,False,True,2.0,Envious,0.5,54.0,<1h
SUR01748,USR03794,2023-11-21,7.0,3.0,9.0,2.0,4.0,8.0,6.0,Negative,Always,False,False,0.0,Motivated,0.2,76.66666666666667,1-2h
SUR01749,USR03942,2023-10-18,4.0,5.0,7.0,4.0,8.0,5.0,5.0,Very Negative,Often,False,False,6.0,Excited,3.5,61.474999999999994,1-2h
SUR01750,USR01084,2023-11-10,9.0,1.0,6.0,6.0,5.0,3.0,,Neutral,Sometimes,False,,10.0,Envious,1.8,68.41999999999999,1-2h
SUR01751,USR03452,2023-06-13,9.0,5.0,5.0,7.0,6.0,2.0,7.0,Neutral,Always,False,False,3.0,Inspired,3.9,39.0,<1h
SUR01752,USR01202,2023-08-24,6.0,4.0,6.0,6.0,6.0,7.0,8.0,Very Positive,Often,False,True,8.0,Excited,3.8,41.9,<1h
SUR01753,USR03661,2023-09-07,2.0,2.0,2.0,6.0,6.0,6.0,5.0,Very Negative,Always,False,False,8.0,Inspired,2.1,124.8,2-4h
SUR01754,USR00353,2023-06-02,1.0,5.0,4.0,4.0,6.0,5.0,,Positive,Often,True,False,2.0,Motivated,2.0,86.66666666666667,1-2h
SUR01755,USR02003,2023-07-16,5.0,4.0,6.0,7.0,4.0,5.0,8.0,Negative,Often,False,True,3.0,Depressed,2.8,48.85,<1h
SUR01756,USR03278,2023-07-18,4.0,4.0,4.0,4.0,8.0,8.0,8.0,Neutral,Often,False,True,3.0,Motivated,0.8,56.35,<1h
SUR01757,USR02342,2023-07-09,5.0,,5.0,4.0,9.0,10.0,2.0,Very Negative,Rarely,False,True,7.0,Motivated,1.9,77.93333333333334,1-2h
SUR01758,USR01020,2023-08-08,6.0,4.0,7.0,2.0,5.0,4.0,7.0,Negative,Sometimes,False,True,6.0,Anxious,3.3,87.61666666666667,1-2h
SUR01759,USR02723,2023-10-05,8.0,5.0,8.0,4.0,6.0,5.0,6.0,Positive,Sometimes,False,False,2.0,Envious,0.8,82.63333333333333,1-2h
SUR01760,USR01647,2023-11-14,1.0,5.0,7.0,3.0,4.0,5.0,3.0,Positive,Rarely,False,False,5.0,Depressed,1.1,88.0,1-2h
SUR01761,USR01025,2023-06-10,3.0,9.0,5.0,5.0,7.0,,4.0,Negative,Rarely,False,True,2.0,Depressed,0.2,257.9,4-8h
SUR01762,USR00612,2023-07-30,4.0,6.0,3.0,6.0,5.0,5.0,6.0,Negative,Sometimes,False,True,6.0,Inspired,3.2,89.575,1-2h
SUR01763,USR04426,2023-07-14,10.0,3.0,6.0,6.0,10.0,7.0,4.0,Neutral,Sometimes,True,True,9.0,Neutral,0.2,64.89999999999999,1-2h
SUR01764,USR02605,2023-11-12,4.0,5.0,2.0,3.0,7.0,3.0,4.0,Very Negative,Never,False,False,3.0,Inspired,1.4,106.11428571428571,1-2h
SUR01765,USR04790,2023-11-24,7.0,7.0,5.0,2.0,5.0,9.0,9.0,Positive,Always,False,False,0.0,Neutral,1.1,37.2875,<1h
SUR01766,USR02276,2023-06-22,7.0,4.0,6.0,6.0,6.0,3.0,8.0,Negative,Rarely,False,False,4.0,Envious,2.0,33.85,<1h
SUR01767,USR03752,2023-07-31,1.0,3.0,7.0,2.0,5.0,7.0,6.0,Negative,Sometimes,False,True,6.0,Inspired,2.7,113.30000000000001,1-2h
SUR01768,USR03914,2023-07-19,5.0,5.0,7.0,4.0,4.0,5.0,5.0,Negative,Sometimes,False,False,6.0,Neutral,3.8,36.8,<1h
SUR01769,USR02380,2023-09-27,5.0,1.0,1.0,6.0,6.0,,5.0,Negative,Often,False,True,0.0,Happy,3.8,272.09999999999997,4-8h
SUR01770,USR04847,2023-10-15,6.0,3.0,2.0,6.0,7.0,6.0,4.0,Neutral,Sometimes,True,False,0.0,Depressed,1.8,72.3,1-2h
SUR01771,USR04800,2023-06-05,4.0,5.0,6.0,4.0,4.0,4.0,2.0,Very Positive,Often,False,False,3.0,Inspired,3.8,103.88333333333333,1-2h
SUR01772,USR01590,2023-06-16,5.0,2.0,4.0,5.0,8.0,6.0,4.0,Positive,Often,True,False,7.0,Inspired,3.7,66.8,1-2h
SUR01773,USR00795,2023-09-08,5.0,9.0,4.0,7.0,7.0,8.0,4.0,Positive,Rarely,True,False,6.0,Anxious,0.5,87.07,1-2h
SUR01774,USR03632,2023-10-16,6.0,4.0,10.0,6.0,8.0,2.0,4.0,Negative,Sometimes,False,False,5.0,Happy,1.2,,
SUR01775,USR03945,2023-08-19,5.0,5.0,5.0,7.0,7.0,8.0,10.0,Neutral,Often,False,False,8.0,Depressed,1.0,63.43333333333334,1-2h
SUR01776,USR03884,2023-06-03,9.0,8.0,6.0,4.0,9.0,6.0,4.0,Negative,Sometimes,False,False,4.0,Happy,3.1,228.0,2-4h
SUR01777,USR02873,2023-11-05,6.0,3.0,4.0,3.0,6.0,4.0,3.0,Positive,Often,False,False,9.0,Neutral,3.4,26.4,<1h
SUR01778,USR00798,2023-11-23,2.0,1.0,8.0,4.0,7.0,3.0,3.0,Positive,Often,False,True,2.0,Anxious,0.4,139.56666666666666,2-4h
SUR01779,USR01389,2023-09-13,3.0,2.0,4.0,6.0,5.0,3.0,6.0,Positive,Sometimes,True,False,0.0,Depressed,3.6,28.900000000000002,<1h
SUR01780,USR02662,2023-08-11,9.0,7.0,4.0,9.0,8.0,6.0,7.0,Neutral,Often,False,False,3.0,Motivated,0.8,242.85,4-8h
SUR01781,USR04287,2023-07-08,2.0,4.0,5.0,9.0,3.0,4.0,5.0,Negative,Rarely,False,False,2.0,Neutral,3.8,113.61999999999998,1-2h
SUR01782,USR00903,2023-10-25,1.0,6.0,5.0,8.0,5.0,7.0,5.0,Neutral,Often,False,True,7.0,Excited,0.4,79.78,1-2h
SUR01783,USR00840,2023-07-30,9.0,4.0,7.0,6.0,7.0,7.0,4.0,Positive,Sometimes,False,True,8.0,Anxious,1.4,75.6,1-2h
SUR01784,USR02330,2023-10-22,10.0,2.0,6.0,5.0,2.0,5.0,5.0,Positive,Never,False,False,6.0,Motivated,2.3,51.36666666666667,<1h
SUR01785,USR02285,2023-09-01,5.0,5.0,4.0,3.0,6.0,,6.0,Very Positive,Often,False,False,9.0,Happy,2.2,72.61428571428571,1-2h
SUR01786,USR01034,2023-08-23,1.0,5.0,7.0,2.0,6.0,6.0,8.0,Negative,Often,False,False,0.0,Envious,3.6,80.55,1-2h
SUR01787,USR02473,2023-09-02,7.0,3.0,9.0,2.0,8.0,2.0,5.0,Positive,Often,True,False,1.0,Happy,1.3,60.357142857142854,1-2h
SUR01788,USR00022,2023-06-11,5.0,6.0,4.0,8.0,5.0,5.0,7.0,Positive,Rarely,False,True,0.0,Envious,0.5,61.10000000000001,1-2h
SUR01789,USR03737,2023-09-21,7.0,4.0,6.0,4.0,7.0,7.0,5.0,Neutral,Often,False,False,4.0,Inspired,2.3,53.85,<1h
SUR01790,USR04204,2023-11-08,7.0,6.0,7.0,6.0,6.0,6.0,3.0,Negative,Often,False,True,7.0,Envious,2.3,70.0,1-2h
SUR01791,USR03118,2023-10-29,5.0,4.0,4.0,,5.0,7.0,4.0,Positive,Often,False,False,7.0,Neutral,1.6,47.9,<1h
SUR01792,USR01578,2023-07-19,2.0,6.0,5.0,3.0,5.0,4.0,1.0,Positive,Sometimes,False,True,0.0,Depressed,1.9,202.03333333333333,2-4h
SUR01793,USR01839,2023-07-15,4.0,3.0,5.0,7.0,8.0,7.0,8.0,Positive,Sometimes,False,False,0.0,Envious,2.5,87.88333333333334,1-2h
SUR01794,USR04985,2023-06-02,5.0,5.0,,2.0,10.0,5.0,4.0,Negative,Never,False,False,4.0,Anxious,1.8,86.10000000000001,1-2h
SUR01795,USR02385,2023-06-10,6.0,7.0,2.0,8.0,3.0,3.0,2.0,Neutral,Always,False,False,2.0,Neutral,2.6,63.050000000000004,1-2h
SUR01796,USR01512,2023-11-24,6.0,5.0,9.0,4.0,5.0,6.0,1.0,Positive,Sometimes,True,True,8.0,Anxious,2.6,59.1,<1h
SUR01797,USR04373,2023-10-14,4.0,6.0,3.0,4.0,8.0,9.0,3.0,Positive,Sometimes,False,True,10.0,Envious,3.0,99.35,1-2h
SUR01798,USR01307,2023-07-05,4.0,6.0,2.0,6.0,8.0,3.0,5.0,Negative,Sometimes,False,True,2.0,Excited,3.2,56.08,<1h
SUR01799,USR03804,2023-11-16,5.0,5.0,,5.0,2.0,4.0,3.0,Negative,Sometimes,True,True,6.0,Envious,3.7,106.56666666666666,1-2h
SUR01800,USR03294,2023-07-03,6.0,2.0,3.0,7.0,6.0,7.0,7.0,Positive,Often,False,False,3.0,,3.2,38.31666666666667,<1h
SUR01801,USR02825,2023-08-16,4.0,7.0,3.0,4.0,10.0,8.0,7.0,Very Positive,Sometimes,False,True,6.0,Happy,1.3,128.4,2-4h
SUR01802,USR00459,2023-08-08,4.0,5.0,2.0,3.0,6.0,4.0,8.0,Very Negative,Sometimes,False,True,6.0,Inspired,0.7,62.45,1-2h
SUR01803,USR01467,2023-11-22,4.0,3.0,6.0,5.0,6.0,6.0,8.0,Negative,Often,False,False,6.0,Happy,1.7,,
SUR01804,USR04799,2023-10-30,4.0,4.0,8.0,4.0,3.0,5.0,3.0,Neutral,Rarely,False,False,0.0,Envious,3.5,25.9,<1h
SUR01805,USR01147,2023-07-02,7.0,7.0,4.0,7.0,5.0,4.0,7.0,Neutral,Often,,False,2.0,Neutral,2.1,108.0,1-2h
SUR01806,USR04835,2023-07-27,7.0,10.0,2.0,6.0,7.0,8.0,3.0,Negative,Sometimes,True,False,9.0,Excited,1.6,142.64999999999998,2-4h
SUR01807,USR03536,2023-06-11,7.0,5.0,5.0,1.0,10.0,5.0,9.0,Very Negative,Often,False,False,3.0,Inspired,1.1,,
SUR01808,USR00082,2023-11-08,7.0,9.0,7.0,,9.0,8.0,4.0,Negative,,False,,8.0,Inspired,2.6,180.02,2-4h
SUR01809,USR04285,2023-09-07,9.0,3.0,3.0,3.0,6.0,8.0,9.0,Positive,Rarely,False,True,8.0,Excited,2.5,18.5,<1h
SUR01810,USR04766,2023-06-26,7.0,3.0,6.0,1.0,7.0,4.0,7.0,Neutral,Sometimes,False,False,7.0,Motivated,1.4,59.96666666666667,<1h
SUR01811,USR03508,2023-06-01,5.0,6.0,6.0,5.0,7.0,6.0,8.0,Neutral,Often,False,False,4.0,Neutral,3.3,138.1,2-4h
SUR01812,USR04428,2023-10-10,7.0,1.0,4.0,7.0,9.0,5.0,7.0,Positive,Never,False,True,6.0,Happy,0.7,62.300000000000004,1-2h
SUR01813,USR03520,2023-09-03,5.0,5.0,5.0,2.0,5.0,7.0,5.0,Neutral,Often,False,True,4.0,Depressed,0.4,36.3,<1h
SUR01814,USR02420,2023-08-21,3.0,5.0,4.0,2.0,4.0,8.0,6.0,Positive,Always,False,False,7.0,Happy,0.4,65.16666666666667,1-2h
SUR01815,USR00797,2023-11-16,7.0,7.0,7.0,8.0,5.0,6.0,5.0,Positive,Always,False,False,9.0,Excited,2.4,33.36666666666667,<1h
SUR01816,USR02575,2023-10-03,10.0,1.0,5.0,4.0,4.0,9.0,6.0,Neutral,Often,False,False,7.0,Neutral,1.8,39.425,<1h
SUR01817,USR01123,2023-06-15,5.0,6.0,3.0,5.0,5.0,6.0,8.0,Negative,Often,True,True,0.0,Envious,1.0,69.5,1-2h
SUR01818,USR02352,2023-08-11,4.0,2.0,2.0,6.0,6.0,,5.0,Positive,Always,False,False,5.0,Anxious,3.3,78.41999999999999,1-2h
SUR01819,USR00455,2023-07-02,10.0,6.0,5.0,8.0,7.0,6.0,4.0,Very Negative,Rarely,False,False,-1.0,Inspired,3.1,92.2,1-2h
SUR01820,USR01739,2023-10-27,6.0,5.0,1.0,7.0,5.0,3.0,5.0,Very Negative,,False,,-1.0,Happy,0.3,78.8875,1-2h
SUR01821,USR03406,2023-07-19,8.0,6.0,5.0,7.0,7.0,5.0,7.0,Negative,Always,False,False,1.0,Happy,2.7,134.1,2-4h
SUR01822,USR03616,2023-09-13,8.0,3.0,9.0,4.0,5.0,4.0,1.0,Neutral,Sometimes,False,True,7.0,Neutral,1.0,54.400000000000006,<1h
SUR01823,USR03751,2023-08-05,4.0,6.0,3.0,1.0,6.0,5.0,9.0,Negative,Always,True,False,2.0,Envious,1.7,30.35,<1h
SUR01824,USR03863,2023-06-01,8.0,1.0,5.0,7.0,5.0,7.0,10.0,Very Negative,Often,False,True,0.0,Neutral,1.3,27.2,<1h
