user_id,age,gender,country,occupation,education_level,primary_platform,account_type,is_verified,follower_count,following_count,join_date,profile_completeness_pct
USR02649,32,Male,Canada,Professional,Master,Twitter/X,Personal,False,789.7142052610076,568.9501020526776,2018-01-17,36.0
USR02650,52,Female,India,Unemployed,Bachelor,Facebook,Personal,False,1579.194241846744,687.4118951019504,2016-07-16,71.0
USR02651,56,Female,France,Student,Master,YouTube,Personal,False,731.9687852209028,862.3326907648391,2016-03-23,36.0
USR02652,13,Female,Brazil,Homemaker,Some College,LinkedIn,Personal,False,1216.4897351934894,511.1696610950362,2021-11-26,76.0
USR02653,42,Prefer not to say,UK,Retired,Diploma,YouTube,Business,False,1415.4007739972085,116.14617622612082,2021-07-31,48.0
USR02654,33,Male,Germany,Homemaker,Master,Facebook,Creator,False,1040.2671840122252,519.2936234748033,2017-09-07,82.0
USR02655,32,Female,France,Freelancer,Master,Snapchat,Personal,False,848.810749608335,310.6160284585681,2017-09-20,45.0
USR02656,18,Female,Mexico,Retired,High School,LinkedIn,Personal,False,287.0107680967316,320.6391355340562,2015-07-27,91.0
USR02657,34,Non-binary,USA,Unemployed,High School,Facebook,Personal,False,-1.0,130.0119504793979,2022-07-06,95.0
USR02658,30,Prefer not to say,Brazil,Unemployed,Diploma,Pinterest,Brand,False,717.3070409924095,66.19161397133354,2020-12-15,94.0
USR02659,20,Female,Canada,Professional,High School,YouTube,Personal,False,635.4042507402922,204.24444830318672,2017-07-13,80.0
USR02660,51,Male,Canada,Unemployed,Master,Instagram,Business,False,2364.7828197963327,776.2164562317921,2022-02-26,65.0
USR02661,44,Female,Mexico,Freelancer,Diploma,Facebook,Creator,False,1507.0916914962186,371.1907371673985,2017-08-11,64.0
USR02662,45,Male,USA,Freelancer,Master,Twitter/X,Personal,False,384.7791441651201,3428.2515604453683,2015-08-04,
USR02663,28,Female,Germany,Homemaker,PhD,Facebook,Personal,False,7158.014839132304,372.92274634702125,2016-02-15,98.0
USR02664,24,Female,Japan,Business Owner,PhD,Twitter/X,Business,False,184.22613961538949,509.7369698078371,2019-08-20,58.0
USR02665,50,Male,USA,Unemployed,High School,TikTok,Personal,False,233.4080441019015,411.5558810374495,2018-09-14,30.0
USR02666,64,Female,Canada,Retired,PhD,Snapchat,Personal,False,2988.512203567293,112.7106062857098,2023-01-17,86.0
USR02667,46,Male,Mexico,Business Owner,Bachelor,TikTok,Personal,False,15164.362719415236,393.1718881638248,2020-04-18,
USR02668,26,Male,Brazil,Retired,PhD,Twitter/X,Personal,False,461.22994357995145,111.94284226758472,2016-02-16,44.0
USR02669,48,Male,Japan,Freelancer,PhD,Pinterest,Personal,False,2036.9972355339985,371.59856552270026,2022-08-22,45.0
USR02670,45,Female,Japan,Homemaker,Bachelor,Snapchat,Brand,False,183.36059208343133,48.81694801022034,2016-07-17,
USR02671,35,Female,Mexico,Homemaker,Bachelor,TikTok,Personal,False,272.1958995144553,371.16416560726054,2015-01-22,65.0
USR02672,62,Female,UK,Unemployed,Some College,Facebook,Creator,False,5992.699681052149,481.86184438228963,2021-03-04,82.0
USR02673,57,Male,Australia,Professional,Master,YouTube,Personal,False,1898.1681075454248,525.3911509450944,2016-10-08,32.0
USR02674,14,Female,Germany,Professional,Master,Pinterest,Personal,False,6278.237911259409,72.13587095067912,2019-07-25,48.0
USR02675,53,Female,Japan,Unemployed,Diploma,YouTube,Personal,False,5594.074165142972,718.2819897379758,2022-04-28,70.0
USR02676,33,Male,USA,Retired,High School,Pinterest,Brand,False,47.735504985218746,889.6443197156826,2020-05-02,66.0
USR02677,14,Male,Australia,Business Owner,Diploma,Facebook,Personal,False,182.37563522666645,127.76589075239556,2020-05-09,88.0
USR02678,39,Male,France,Business Owner,Some College,LinkedIn,Creator,False,1655.260541595418,1316.1117310702348,2022-04-18,96.0
USR02679,21,Female,Canada,Homemaker,Diploma,Pinterest,Personal,False,86.00152499438688,505.9473769987277,2017-03-27,37.0
USR02680,13,Female,USA,Professional,Some College,Snapchat,Creator,False,225.55012906865085,375.3051306846405,2018-03-22,43.0
USR02681,23,Female,Mexico,Business Owner,Some College,TikTok,Personal,False,9324.970739161963,797.4623880514089,2018-08-08,90.0
USR02682,15,Male,Australia,Professional,Some College,LinkedIn,Personal,False,486.7015906570826,2823.546820545953,2018-03-15,64.0
USR02683,64,Female,Canada,Student,PhD,Instagram,Creator,False,3182.5812741314876,340.71737911007733,2022-03-30,45.0
USR02684,35,Male,Brazil,Professional,Some College,Instagram,Personal,False,1051.2630182185117,223.00686849510845,2015-08-31,100.0
USR02685,38,Male,UK,Homemaker,Diploma,LinkedIn,Personal,False,395.4781814009266,4898.913549682173,2016-01-02,64.0
USR02686,16,Female,Brazil,Student,High School,Instagram,Personal,False,,327.8334987716404,2022-04-25,37.0
USR02687,30,Male,USA,Unemployed,Master,TikTok,Creator,False,1556.1236370601366,626.3966792130412,2021-06-09,89.0
USR02688,18,Female,Mexico,Student,Some College,YouTube,Personal,False,9719.683241527851,327.66456247154713,2017-08-09,41.0
USR02689,47,Male,India,Freelancer,Diploma,TikTok,Personal,False,412.6949830812553,58.64668293956689,2020-12-31,78.0
USR02690,34,Female,India,Retired,Master,LinkedIn,Creator,False,1215.483879644032,278.9329572340485,2023-02-09,97.0
USR02691,55,Male,UK,Business Owner,Bachelor,Pinterest,Personal,False,112.20379263541805,1530.5945946538604,2015-06-02,64.0
USR02692,27,Female,USA,Student,High School,TikTok,Personal,False,400.109081277482,152.66122239992953,2016-12-18,74.0
USR02693,34,Male,Japan,Freelancer,Bachelor,Twitter/X,Personal,False,1828.6302881974777,1962.4624947862847,2019-09-08,70.0
USR02694,49,Male,UK,Homemaker,Diploma,YouTube,Business,False,3346.176837603978,1008.6540696219433,2016-12-21,90.0
USR02695,64,Female,Brazil,Freelancer,Some College,Instagram,Personal,False,2524.8151344179596,120.88885968328331,2015-05-29,44.0
USR02696,54,Male,Mexico,Business Owner,PhD,LinkedIn,Creator,False,52.074377537294815,95.07873796034076,2019-06-15,96.0
USR02697,24,Female,Germany,Professional,Diploma,Instagram,Personal,False,552.5797358711725,91.9611553289453,2020-07-22,88.0
USR02698,59,Prefer not to say,Canada,Freelancer,PhD,Instagram,Personal,False,257.0005781640014,247.0518063383522,2017-02-02,31.0
USR02699,61,Male,USA,Retired,Diploma,LinkedIn,Personal,False,689.8385510825332,109.12362126050338,2018-03-31,35.0
USR02700,54,Male,UK,Student,High School,YouTube,Personal,False,928.1680889971952,1743.7221165211838,2015-06-03,86.0
USR02701,50,Female,Australia,Business Owner,Some College,Twitter/X,Personal,False,5429.095566916843,97.48822315276358,2015-02-07,45.0
USR02702,30,Non-binary,Australia,Student,Some College,Twitter/X,Creator,False,1707.6194670181721,138.3724801568624,2018-05-07,52.0
USR02703,57,Female,Japan,Professional,Some College,Pinterest,Personal,False,9198.06081030153,2496.433930873451,2021-05-15,70.0
USR02704,47,Female,USA,Business Owner,Some College,Pinterest,Personal,False,384.0353203205395,294.0884538730387,2021-10-04,59.0
USR02705,42,Female,Mexico,Freelancer,Diploma,LinkedIn,Personal,False,130.89365022137935,668.9853126070982,2016-03-15,96.0
USR02706,36,Male,USA,Student,High School,TikTok,Personal,False,9728.97632212632,704.4504380006472,2018-10-04,84.0
USR02707,54,Non-binary,Australia,Retired,High School,YouTube,Personal,False,2101.0297419790063,70.434230389746,2018-03-11,33.0
USR02708,42,Non-binary,India,Homemaker,High School,Pinterest,Personal,False,359.63597847229045,1057.152378480598,2020-02-05,57.0
USR02709,26,Male,Mexico,Student,Diploma,YouTube,Personal,False,2114.839744664532,842.1323832207904,2022-03-11,79.0
USR02710,18,Male,Mexico,Retired,PhD,Instagram,Creator,False,3838.7011677411956,882.7232047673542,2021-02-03,57.0
USR02711,15,Male,Mexico,Freelancer,Some College,Instagram,Personal,False,1311.3156425569186,178.6785847704713,2020-11-17,82.0
USR02712,28,Male,Brazil,Homemaker,Diploma,YouTube,Creator,False,367.3978636410374,569.262258314483,2020-07-16,96.0
USR02713,19,Female,Canada,Freelancer,Bachelor,Facebook,Brand,False,565.723697877178,327.82274192823746,2016-07-03,55.0
USR02714,64,Male,India,Professional,Master,YouTube,Personal,False,1695.8379217421586,451.1343529695413,2020-08-27,68.0
USR02715,26,Male,UK,Professional,High School,LinkedIn,Personal,False,1477.8327464586093,158.751027075445,2020-04-01,42.0
USR02716,21,Male,Canada,Homemaker,High School,Pinterest,Personal,False,6757.377072242831,321.0852319316031,2018-01-22,100.0
USR02717,27,Prefer not to say,USA,Freelancer,Diploma,Facebook,Personal,False,724.9731947386973,1302.814338053747,2017-02-28,83.0
USR02718,33,Female,Australia,Homemaker,PhD,Facebook,Creator,False,258.36132830256525,39.998176299768595,2016-04-06,42.0
USR02719,47,Male,India,Business Owner,PhD,Twitter/X,Personal,True,52343.41886995562,260.0445747680859,2018-09-16,88.0
USR02720,14,Male,France,Freelancer,Master,Pinterest,Personal,False,1424.7224463373143,868.2769746389043,2016-10-27,33.0
USR02721,39,Prefer not to say,Germany,Freelancer,PhD,TikTok,Personal,False,3832.9657770350045,109.35176569294173,2023-03-14,86.0
USR02722,14,Female,Australia,Homemaker,Diploma,Snapchat,Personal,False,2398.916744627391,652.2473199613778,2020-02-23,89.0
USR02723,47,Male,France,Unemployed,High School,Instagram,Personal,False,1450.7873061831292,708.2821695133713,2022-04-09,76.0
USR02724,30,Male,UK,Homemaker,Some College,Pinterest,Personal,False,779.2909001948761,335.6991624562647,2017-11-19,34.0
USR02725,26,Male,Canada,Business Owner,Some College,Facebook,Personal,False,16.350793772852402,579.1128387079034,2023-01-22,65.0
USR02726,32,Male,Mexico,Business Owner,PhD,Instagram,Personal,False,222.5536372403521,2848.0011080883855,2017-02-01,48.0
USR02727,30,Female,Brazil,Retired,Master,Instagram,Personal,False,1796.6494994028626,180.03770709009106,2015-02-27,59.0
USR02728,22,Female,Japan,Professional,Some College,Instagram,Creator,False,18.569865695282726,76.2941401746615,2018-10-12,70.0
USR02729,37,Female,Australia,Professional,High School,YouTube,Personal,False,1221.002582362438,242.40844211859348,2018-04-23,77.0
USR02730,14,Female,USA,Professional,Some College,TikTok,Personal,False,2956.749394354942,122.31512468473231,2021-05-14,57.0
USR02731,37,Male,Australia,Student,Master,Instagram,Personal,False,3827.3116844497467,640.3591870026952,2022-07-25,60.0
USR02732,45,Female,Mexico,Business Owner,PhD,Pinterest,Creator,False,2689.8289176777544,233.5484953741706,2017-03-02,86.0
USR02733,48,Female,Japan,Unemployed,Bachelor,LinkedIn,Personal,False,4617.404027886511,841.9615454695197,2016-12-19,72.0
USR02734,43,Male,France,Professional,Diploma,LinkedIn,Personal,False,12190.558953418193,572.161525163673,2021-11-07,94.0
USR02735,26,Male,Brazil,Professional,Some College,TikTok,Personal,False,5676.992619581489,177.2836382503529,2022-03-01,38.0
USR02736,13,Female,UK,Professional,High School,Snapchat,Brand,False,1473.2809012048958,133.33781410404174,2019-07-19,41.0
USR02737,58,Male,Australia,Professional,Master,Snapchat,Creator,False,896.1163127086977,75.81781302472272,2019-10-18,41.0
USR02738,28,Male,USA,Professional,Some College,Twitter/X,Personal,False,1302.3906443483856,1424.647328222988,2020-10-11,71.0
USR02739,58,Female,France,Student,Bachelor,Instagram,Personal,False,725.4214327232373,756.9846465032066,2018-09-05,82.0
USR02740,64,Prefer not to say,USA,Unemployed,PhD,LinkedIn,Personal,False,5862.732661528136,246.4194381587091,2015-12-22,86.0
USR02741,15,Female,Australia,Business Owner,Some College,Facebook,Personal,False,2586.731302951711,835.0633654026935,2019-06-30,45.0
USR02742,47,Female,Canada,Unemployed,Master,Twitter/X,Creator,False,619.1733725294274,107.20707716316218,2022-07-04,79.0
USR02743,53,Male,Japan,Freelancer,Some College,LinkedIn,Creator,False,7991.4833745760925,141.199098526761,2016-01-26,33.0
USR02744,18,Female,France,Retired,PhD,YouTube,Personal,False,707.8142630474975,125.24743548590087,2017-01-26,42.0
USR02745,37,Female,Canada,Business Owner,Master,Pinterest,Creator,False,265.427711593115,562.2376609809731,2016-07-29,89.0
USR02746,25,Female,Germany,Professional,Diploma,Pinterest,Personal,False,1079.1038207266242,195.27921800996583,2020-05-09,
USR02747,46,Male,Mexico,Freelancer,Bachelor,Twitter/X,Personal,False,318.55647489077967,70.46492718348198,2018-08-18,41.0
USR02748,20,Female,Brazil,Retired,High School,Snapchat,Personal,False,4466.268744748831,450.15469042489224,2017-10-13,53.0
USR02749,33,Female,Australia,Freelancer,Diploma,Facebook,Personal,False,308.5400708743441,802.4191184401113,2015-01-28,30.0
USR02750,46,Male,Canada,Homemaker,PhD,LinkedIn,Personal,False,922.3691819583842,342.703924130351,2017-12-04,
USR02751,16,Male,Japan,Freelancer,Some College,Instagram,Personal,False,4489.790129652576,1583.984471433309,2019-04-21,32.0
USR02752,37,Male,Canada,Freelancer,Bachelor,Instagram,Personal,False,376.79341337494105,1057.170363611583,2017-08-22,51.0
USR02753,27,Male,Germany,Professional,Master,Snapchat,Personal,False,2031.8770500029898,1544.4362188333976,2020-01-04,56.0
USR02754,16,Female,India,Homemaker,Diploma,YouTube,Business,False,254.64666637644115,1033.3209037773393,2017-12-29,50.0
USR02755,57,Male,Brazil,Retired,Master,TikTok,Brand,False,1582.2049494591902,535.4128830179233,2018-09-12,
USR02756,24,Male,USA,Freelancer,Master,Snapchat,Personal,False,2567.9681787646323,90.68340334208939,2018-05-21,73.0
USR02757,44,Female,Mexico,Unemployed,Some College,LinkedIn,Personal,False,1029.4440749712965,266.305156021107,2021-07-13,53.0
USR02758,44,Male,Mexico,Professional,Diploma,LinkedIn,Creator,False,1153.1924643852878,218.13227722763978,2023-02-08,75.0
USR02759,40,Female,France,Freelancer,PhD,Facebook,Creator,False,2134.480845387706,138.9066103237798,2021-06-04,46.0
USR02760,25,Male,Brazil,Freelancer,Diploma,TikTok,Personal,False,719.9898560297592,202.39635043634826,2015-02-16,34.0
USR02761,43,Non-binary,Germany,Homemaker,Bachelor,Facebook,Personal,False,4164.412326720716,69.59286655326646,2017-12-07,67.0
USR02762,26,Female,USA,Unemployed,Master,Instagram,Personal,False,8575.902986285813,1165.2975546615987,2022-05-01,88.0
USR02763,32,Female,Brazil,Retired,High School,TikTok,Personal,False,-1.0,113.21680608371045,2019-01-12,56.0
USR02764,30,Male,Brazil,Student,PhD,Facebook,Personal,False,15530.938747666796,1070.5548318013707,2022-10-08,83.0
USR02765,41,Female,Germany,Student,Bachelor,Pinterest,Creator,False,695.595533060498,1982.4527212872174,2017-08-25,100.0
USR02766,18,Male,India,Unemployed,Bachelor,Instagram,Personal,False,21840.414848645123,160.87315624955772,2015-09-12,84.0
USR02767,44,Male,India,Retired,Master,Facebook,Personal,True,709.9001818472021,207.38876444826113,2022-06-28,100.0
USR02768,41,Male,India,Student,High School,TikTok,Personal,False,3168.6720350488094,733.811980168674,2016-04-29,72.0
USR02769,55,Female,France,Business Owner,Master,LinkedIn,Personal,False,3143.260504195846,238.94030948329058,2020-03-21,67.0
USR02770,14,Male,India,Retired,PhD,Instagram,Creator,False,613.4094715732136,154.5069518436628,2018-06-10,90.0
USR02771,35,Female,Canada,Business Owner,Some College,Facebook,Personal,False,1222.8519606302193,684.8154154324089,2016-10-16,74.0
USR02772,31,Male,India,Retired,PhD,Twitter/X,Creator,False,9507.638760434696,165.87775063521653,2019-07-19,87.0
USR02773,43,Male,France,Business Owner,High School,TikTok,Personal,False,676.3605726653009,5246.3968798273845,2022-09-11,58.0
USR02774,63,Female,USA,Homemaker,Some College,TikTok,Personal,False,586.2116492822347,791.5986277183503,2020-08-20,83.0
USR02775,17,Male,India,Student,Diploma,LinkedIn,Personal,False,,900.6973308316591,2022-11-21,63.0
USR02776,31,Female,Germany,Business Owner,Diploma,TikTok,Personal,False,11514.10782821269,362.2205075782801,2018-06-27,50.0
USR02777,46,Male,Canada,Business Owner,Bachelor,YouTube,Personal,True,533.1672462306818,3772.8173429603225,2022-09-28,74.0
USR02778,22,Female,Mexico,Student,Master,Instagram,Personal,False,6634.047150758135,165.47818083189074,2016-04-25,30.0
USR02779,37,Female,Canada,Unemployed,Diploma,TikTok,Brand,False,444.9526065650767,1005.0545468934672,2022-03-01,39.0
USR02780,14,Male,France,Retired,PhD,LinkedIn,Business,False,6328.8696113978895,80.97669496026653,2018-04-23,87.0
USR02781,23,Male,Australia,Professional,Master,Facebook,Personal,False,3677.412559682433,6325.491526625142,2019-02-14,57.0
USR02782,62,Female,USA,Business Owner,PhD,LinkedIn,Personal,False,778.486864578726,1079.0986556676353,2021-11-22,90.0
USR02783,43,Female,India,Retired,Master,Pinterest,Creator,False,364.5216853394956,130.6015612890416,2017-06-23,59.0
USR02784,27,Male,Brazil,Student,Diploma,LinkedIn,Personal,False,411.7655511668548,758.1314571869037,2017-06-16,57.0
USR02785,21,Male,USA,Professional,Some College,Twitter/X,Personal,False,403.9536706786686,1444.180174282502,2016-07-01,58.0
USR02786,35,Female,France,Professional,Master,Facebook,Personal,False,5419.5863383609885,137.98721149647756,2020-05-12,60.0
USR02787,31,Female,Brazil,Retired,High School,Facebook,Personal,False,1394.5757789832928,232.20436693037857,2016-09-19,97.0
USR02788,21,Male,Australia,Freelancer,High School,TikTok,Personal,False,205.88470985789053,122.46134344280875,2020-02-07,60.0
USR02789,47,Female,Australia,Professional,Diploma,Twitter/X,Personal,False,751.2961263997953,716.663964233726,2021-10-17,70.0
USR02790,33,Male,France,Business Owner,Master,Twitter/X,Brand,False,900.9680956874722,501.9876968065955,2019-03-11,93.0
USR02791,21,Female,Mexico,Unemployed,Diploma,Pinterest,Personal,False,44.323573095685404,418.92549071834287,2019-08-31,71.0
USR02792,40,Male,Mexico,Retired,Bachelor,Twitter/X,Personal,False,816.6663510169628,153.44855229924877,2022-11-15,73.0
USR02793,58,Prefer not to say,Australia,Business Owner,High School,Twitter/X,Personal,False,3244.736629954803,314.72775147919737,2021-02-27,60.0
USR02794,63,Female,Mexico,Freelancer,PhD,LinkedIn,Personal,False,892.0821070568497,170.9093166115348,2020-04-12,40.0
USR02795,19,Female,Germany,Professional,Diploma,LinkedIn,Business,False,1606.174137763065,721.7191110192833,2021-01-10,65.0
USR02796,28,Female,Japan,Retired,Master,Snapchat,Personal,False,2268.263174282452,114.04090284983354,2022-06-13,61.0
USR02797,28,Female,Brazil,Freelancer,Master,Pinterest,Brand,False,655.9579188837107,154.66593109755146,2017-06-13,68.0
USR02798,45,Female,UK,Business Owner,High School,Pinterest,Personal,False,3281.7496588853114,1073.1703027850438,2017-10-10,96.0
USR02799,16,Male,Canada,Business Owner,Bachelor,Twitter/X,Creator,False,9761.744925205596,237.9666914494442,2022-08-18,89.0
USR02800,16,Female,Japan,Business Owner,PhD,TikTok,Personal,False,111.52090296065154,3337.8897804637595,2021-09-06,54.0
USR02801,51,Female,Mexico,Unemployed,High School,YouTube,Business,False,653.7502327422696,510.4441403276145,2015-12-02,57.0
USR02802,52,Female,Brazil,Business Owner,High School,Twitter/X,Personal,True,36113.65129951633,45.79184051398355,2020-11-22,48.0
USR02803,29,Male,India,Homemaker,Diploma,Facebook,Personal,False,1416.3636762847382,82.33730449636532,2020-01-04,58.0
USR02804,49,Female,UK,Business Owner,Some College,Snapchat,Creator,False,1040.7762149372368,198.67102378166734,2020-12-03,79.0
USR02805,51,Male,UK,Professional,Diploma,Facebook,Creator,False,744.6664162396777,983.6129664094167,2022-11-22,48.0
USR02806,64,Female,India,Retired,High School,TikTok,Business,False,7417.910675650009,870.7697941469269,2019-01-21,85.0
USR02807,41,Male,Mexico,Retired,PhD,TikTok,Personal,True,268.14026102981387,225.79542673011161,2015-11-16,47.0
USR02808,64,Non-binary,Brazil,Retired,Some College,Pinterest,Personal,False,4399.568689674953,1770.1929046155626,2021-04-29,74.0
USR02809,48,Female,UK,Unemployed,Bachelor,LinkedIn,Personal,True,724.0594149253625,598.5304784635034,2016-04-04,70.0
USR02810,50,Female,Japan,Retired,Bachelor,YouTube,Personal,True,356.10855563816284,275.07422562846693,2015-09-10,42.0
USR02811,51,Female,Canada,Professional,High School,YouTube,Creator,False,775.3744112603031,1648.665984188371,2021-02-21,97.0
USR02812,62,Male,France,Freelancer,PhD,Twitter/X,Personal,False,1022.9330010088223,153.10316515065324,2020-09-01,97.0
USR02813,49,Male,France,Student,Bachelor,LinkedIn,Personal,False,519.7690414563746,785.3603178293378,2017-04-08,53.0
USR02814,64,Male,Japan,Homemaker,PhD,Pinterest,Creator,False,5820.600864518007,887.6775262860727,2021-06-03,62.0
USR02815,47,Female,Canada,Retired,Diploma,YouTube,Creator,False,360.2772441208418,847.3574355294611,2021-01-07,84.0
USR02816,19,Male,Germany,Professional,Diploma,TikTok,Personal,False,1353.0441677402896,334.7221066839933,2016-09-05,
USR02817,39,Female,Australia,Retired,PhD,Snapchat,Personal,True,2455.6551964398213,1147.2657306761573,2016-11-04,32.0
USR02818,40,Male,UK,Unemployed,Some College,LinkedIn,Brand,False,1332.196780137747,3677.170673004796,2018-09-05,59.0
USR02819,34,Male,Japan,Professional,High School,Pinterest,Personal,False,3492.401544647949,334.83822874428137,2020-11-01,47.0
USR02820,26,Male,India,Homemaker,PhD,YouTube,Creator,False,572.2946326750631,437.470045633765,2019-12-15,95.0
USR02821,19,Female,France,Homemaker,PhD,LinkedIn,Personal,False,2790.400909681212,1224.3244536286193,2016-04-21,72.0
USR02822,49,Female,Mexico,Student,Diploma,Facebook,Personal,False,2917.0913919381146,293.29181499819913,2022-08-18,95.0
USR02823,34,Male,Canada,Professional,PhD,TikTok,Business,True,4685.276053900313,283.83620563271035,2017-04-21,56.0
USR02824,17,Female,Brazil,Retired,High School,YouTube,Creator,False,64.81344572619123,100.27051574080717,2023-01-15,48.0
USR02825,14,Male,Canada,Retired,Some College,YouTube,Personal,False,2353.289011522366,50.95906442184282,2021-07-16,45.0
USR02826,39,Prefer not to say,Australia,Student,Diploma,TikTok,Personal,False,4238.245453056784,103.36002973319778,2020-06-25,55.0
USR02827,33,Female,France,Unemployed,PhD,Snapchat,Personal,False,591.5889507767461,1136.009974393392,2016-01-08,43.0
USR02828,50,Male,UK,Professional,Master,Instagram,Personal,True,482.15607256261194,117.5361719693803,2020-09-21,76.0
USR02829,27,Female,Canada,Homemaker,Diploma,Instagram,Creator,False,382.96116691232476,723.2621985548944,2019-12-30,47.0
USR02830,33,Male,Japan,Unemployed,Some College,Snapchat,Creator,False,233.22216928475456,2398.0264857359207,2015-08-16,57.0
USR02831,22,Non-binary,Canada,Unemployed,High School,TikTok,Business,False,2976.906880884267,488.0329466144849,2020-02-01,48.0
USR02832,35,Male,Japan,Freelancer,Bachelor,Snapchat,Personal,False,33619.25928588663,139.92899918319418,2016-06-24,59.0
USR02833,51,Female,Australia,Freelancer,PhD,Snapchat,Creator,False,476.2628781274113,344.20920222986746,2020-10-03,50.0
USR02834,17,Male,Brazil,Professional,Master,Instagram,Personal,False,544.6684880027326,636.3772791331565,2019-08-29,50.0
USR02835,13,Female,Canada,Professional,Bachelor,LinkedIn,Personal,False,1122.254407819257,640.3206650087111,2020-02-15,77.0
USR02836,25,Female,India,Retired,Diploma,Twitter/X,Personal,False,99.19002764302478,464.2717244168393,2021-04-28,84.0
USR02837,33,Female,France,Retired,Bachelor,YouTube,Business,False,386.3244259765012,860.9229776397508,2015-08-25,59.0
USR02838,38,Female,UK,Unemployed,PhD,TikTok,Personal,False,1006.8193472009685,1338.7826468102564,2021-04-07,71.0
USR02839,62,Female,Mexico,Freelancer,PhD,Facebook,Personal,False,286.8924811700191,226.8324447605032,2020-03-08,66.0
USR02840,57,Male,France,Professional,Bachelor,LinkedIn,Personal,False,6608.831005761566,2176.961488947814,2022-07-18,70.0
USR02841,33,Male,Canada,Homemaker,Master,Snapchat,Personal,False,157.476139633403,599.1640521520823,2018-06-16,75.0
USR02842,30,Male,Japan,Professional,Some College,Pinterest,Business,False,4236.564609933475,27.926721456983124,2023-02-10,89.0
USR02843,49,Prefer not to say,India,Homemaker,PhD,Instagram,Personal,False,9924.41744215421,322.00724253892565,2015-03-31,30.0
USR02844,57,Male,France,Professional,PhD,LinkedIn,Creator,False,1944.1635599739575,327.58482519796166,2019-06-10,83.0
USR02845,44,Female,Canada,Freelancer,High School,LinkedIn,Personal,False,892.3194217097167,1474.6417591600384,2017-11-08,64.0
USR02846,48,Female,USA,Professional,PhD,Twitter/X,Personal,False,1586.7175374456856,200.83494265635446,2015-01-13,45.0
USR02847,29,Male,Canada,Unemployed,High School,Pinterest,Creator,False,566.3174003843577,482.5067074966793,2017-06-11,34.0
USR02848,47,Male,Germany,Professional,Bachelor,TikTok,Personal,False,51.722748907400174,73.48255658506137,2021-06-26,60.0
USR02849,61,Male,Canada,Homemaker,Master,Pinterest,Personal,False,252.42684917212665,148.96783465557135,2015-10-27,66.0
USR02850,23,Male,USA,Business Owner,High School,Snapchat,Personal,False,1078.3973974196858,1049.822090377949,2015-07-05,54.0
USR02851,33,Male,Brazil,Retired,High School,Instagram,Personal,False,267.45990641564913,93.16567571055256,2019-10-02,91.0
USR02852,64,Male,Australia,Student,Some College,Snapchat,Personal,False,590.1139603277749,1285.8085325141606,2018-11-12,54.0
USR02853,38,Female,Germany,Unemployed,Bachelor,Facebook,Personal,False,2250.1873066132043,1584.3878150460162,2022-11-08,96.0
USR02854,16,Non-binary,Canada,Professional,High School,Pinterest,Personal,False,1363.1265290902074,1789.415587094309,2015-09-19,67.0
USR02855,46,Male,India,Business Owner,High School,LinkedIn,Personal,False,5365.324609024547,2577.0086242813754,2021-01-25,77.0
USR02856,64,Male,France,Freelancer,Bachelor,TikTok,Personal,False,1704.8822180389561,1022.7182831770151,2015-09-04,93.0
USR02857,60,Male,Japan,Homemaker,PhD,YouTube,Personal,False,1862.0924817800683,672.194816397189,2015-10-10,31.0
USR02858,30,Female,Brazil,Homemaker,Master,TikTok,Personal,False,376.7440601249377,848.5749011260258,2020-04-17,93.0
USR02859,52,Female,Canada,Homemaker,Diploma,TikTok,Personal,False,148.90981464972262,439.4582346763291,2015-05-10,98.0
USR02860,47,Male,UK,Unemployed,Diploma,TikTok,Personal,False,590.2916769689081,257.6712999567101,2018-03-21,49.0
USR02861,53,Male,Mexico,Unemployed,Bachelor,LinkedIn,Personal,False,368.41966263671736,1016.5088454065415,2019-08-02,40.0
USR02862,41,Female,France,Professional,Diploma,Instagram,Personal,False,853.9294282704126,691.5128146093093,2017-01-07,60.0
USR02863,64,Female,Canada,Freelancer,Some College,Facebook,Personal,False,221.61518029693514,1160.225464855835,2016-07-08,64.0
USR02864,41,Male,Mexico,Professional,Diploma,Snapchat,Personal,True,3880.5536116451526,314.09084618054015,2022-03-12,73.0
USR02865,50,Female,Japan,Business Owner,Some College,Instagram,Personal,False,366.3860687951154,349.08470636745915,2023-03-07,84.0
USR02866,54,Male,Mexico,Student,Master,Pinterest,Personal,True,635.4582981493003,519.9800479738525,2022-03-30,74.0
USR02867,33,Male,India,Retired,Some College,Twitter/X,Brand,False,1063.9161341839558,346.54856989950247,2019-09-18,50.0
USR02868,54,Female,Mexico,Retired,Bachelor,TikTok,Personal,False,5912.153461398474,12212.169983013258,2019-03-14,81.0
USR02869,25,Female,France,Freelancer,PhD,TikTok,Creator,False,15337.24181703443,4110.677511061712,2019-04-16,49.0
USR02870,61,Male,India,Student,Diploma,Snapchat,Personal,False,,405.5126413472684,2020-01-12,38.0
USR02871,53,Female,Mexico,Business Owner,Some College,TikTok,Personal,False,160.34160482833596,344.7932643540245,2019-03-27,38.0
USR02872,29,Male,Germany,Unemployed,Bachelor,TikTok,Personal,False,626.5880365496955,688.9952187574094,2019-03-19,87.0
USR02873,21,Female,Mexico,Business Owner,Some College,Snapchat,Personal,False,471.0293113857343,240.97068540308084,2015-11-25,100.0
